CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
06013355123,31,34,6,441
06013355124,18,0,0,792
06013355125,28,62,6,442
06013355126,69,7,4,968
06013355201,14,74,0,2041
06013355202,161,83,2,491
06013355302,23,4,1,1241
06013355306,94,11,14,1868
06013355307,30,135,0,1271
06013355308,48,5,4,1045
06013355309,27,3,4,1610
06013355310,34,39,0,923
06013356001,44,22,0,1147
06013356002,311,169,25,1833
06013357000,98,182,9,778
06013358000,504,159,19,1445
06013359102,87,185,10,1358
06013359103,118,135,1,1340
06013359104,9,197,0,100
06013359105,23,44,0,1198
06013359202,23,35,1,2171
06013359203,43,77,0,1852
06013359204,90,3,0,1427
06013360101,102,19,4,1700
06013360102,33,2,0,1638
06013360200,81,101,52,1317
06013361000,49,149,6,1223
06013362000,26,41,6,1169
06013363000,142,175,6,2133
06013364002,40,57,0,1636
06013365002,402,165,25,1064
06013365003,94,433,3,270
06013366001,29,56,5,1049
06013366002,56,163,1,1148
06013367100,59,159,4,1244
06013367200,111,71,1,1014
06013368001,75,141,5,1033
06013368002,62,111,23,622
06013369001,128,230,165,511
06013369002,68,109,13,706
06013370000,37,63,1,1053
06013371000,99,177,5,1724
06013372000,66,138,4,2277
06013373000,77,92,73,892
06013374000,80,168,2,1269
06013375000,54,210,1,685
06013376000,82,246,6,1046
06013377000,143,498,5,709
06013378000,1163,199,23,925
06013379000,266,198,3,1389
06013380001,149,371,0,379
06013380002,296,189,4,415
06013381000,167,201,5,1339
06013382000,118,340,9,1177
06013383000,81,197,10,1544
06013384000,18,35,2,1720
06013385100,40,15,0,1146
06013385200,4,15,0,576
06013386000,97,187,7,516
06013387000,52,100,1,769
06013388000,40,160,0,756
06013389100,47,118,0,570
06013389200,21,188,6,123
06013390100,12,11,0,1015
06013390200,19,7,0,824
06013391000,36,43,4,1061
06013392000,19,22,2,1095
06013392201,232,82,12,1343
06013392202,37,2,252,1274
06013392300,39,47,0,767
06013980000,2,0,6,0
06013990000,4,0,0,0
06015000101,187,162,41,642
06015000102,309,15,509,946
06015000104,91,9,352,163
06015000106,163,33,433,1070
06015000107,111,118,83,955
06015000201,229,51,457,1084
06015000202,435,47,466,1156
06015000203,150,34,289,198
06017030201,149,109,41,654
06017030202,25,60,48,554
06017030301,30,143,17,582
06017030302,68,223,14,942
06017030402,234,160,233,677
06017030403,54,15,46,1186
06017030404,110,74,26,703
06017030502,48,25,1,1691
06017030504,27,9,3,1869
06017030506,18,9,1,651
06017030507,47,1,4,1190
06017030601,106,12,336,2782
06017030603,196,8,215,1419
06017030604,86,0,79,306
06017030605,67,13,167,833
06017030606,262,15,532,2001
06017030701,46,77,6,2115
06017030706,29,69,1,2007
06017030709,59,1,13,1815
06017030710,77,2,4,1915
06017030711,303,44,124,1378
06017030712,99,0,123,1750
06017030801,42,6,220,2009
06017030804,288,57,333,2996
06017030807,69,65,11,1219
06017030808,18,48,15,2118
06017030809,20,31,9,764
06017030810,72,77,9,800
06017030811,10,73,138,332
06017030812,152,27,135,2354
06017030901,133,8,169,1828
