GEOID,max_intensity,population,Total_Num_Building,BHI_factor_low,shelter_seeking_low,numerator_low,SVI_Value,SVI_Value_Mapped
6041123000,0.02,2131,1054.0,0.0,0.00786,0.0,0.0352,0.1
6099000505,0.01,5187,1545.0,0.0,0.007769999999999999,0.0,0.7571,0.3
6085504505,0.02,11204,1105.0,0.0,0.00768,0.0,0.3178,0.3
6061020605,0.01,5885,2565.0,0.0,0.00768,0.0,0.269,0.3
6099002801,0.01,6122,2560.0,0.0,0.007649999999999999,0.0,0.7506,0.3
6077005135,0.01,8680,3480.0,0.0,0.007619999999999999,0.0,0.5754,0.3
6067008206,0.01,5930,2058.0,0.0,0.00753,0.0,0.6425,0.3
6085507203,0.01,2891,604.0,0.0,0.007469999999999999,0.0,0.4275,0.3
6099000304,0.01,5126,1524.0,0.0,0.007379999999999999,0.0,0.7934,0.3
6077005003,0.01,6555,2701.0,0.0,0.007379999999999999,0.0,0.2925,0.3
6087100700,0.01,2275,426.0,0.0,0.00729,0.0,0.5059,0.3
6067008703,0.01,5786,2054.0,0.0,0.007109999999999999,0.0,0.4057,0.3
6057000702,0.01,4079,1565.0,0.0,0.007109999999999999,0.0,0.382,0.3
6001437701,0.01,3991,488.0,0.0,0.0071,0.0,0.8869,0.5
6001983200,0.02,834,75.0,0.0001,0.0069099999999999995,0.0,0.1154,0.1
6001421100,0.02,2031,855.0,0.0,0.00689,0.0,0.0494,0.1
6077005132,0.01,3295,1001.0,0.0,0.00685,0.0,0.9843,0.5
6001404700,0.02,1982,845.0,0.0,0.006700000000000001,0.0,0.0127,0.1
6085503711,0.01,4632,830.0,0.0,0.00669,0.0,0.7901,0.3
6007003400,0.01,2921,1707.0,0.0,0.00669,0.0,0.7962,0.3
6067002500,0.02,1935,871.0,0.0,0.00668,0.0,0.0418,0.1
6115040100,0.01,5029,1337.0,0.0,0.00665,0.0,0.9717,0.5
6047000303,0.01,1996,1587.0,0.0,0.006599999999999999,0.0,0.6335,0.3
6101050601,0.01,6281,2282.0,0.0,0.0065699999999999995,0.0,0.558,0.3
6085507905,0.01,6188,1160.0,0.0,0.00651,0.0,0.3634,0.3
6001451201,0.01,7271,2010.0,0.0,0.0064800000000000005,0.0,0.5077,0.3
6013354001,0.02,1958,850.0,0.0,0.00648,0.0,0.018,0.1
6081609602,0.02,1818,609.0,0.0,0.006450000000000001,0.0,0.0369,0.1
6077001800,0.01,4036,1412.0,0.0,0.00645,0.0,0.8381,0.5
6013306002,0.02,3678,1437.0,0.0,0.006449999999999999,0.0,0.7013,0.3
6085512401,0.01,4830,3022.0,0.0,0.006449999999999999,0.0,0.5147,0.3
6087122100,0.01,3315,1182.0,0.0,0.00639,0.0,0.274,0.3
6007001800,0.01,840,1697.0,0.0,0.00639,0.0,0.7941,0.3
6061021103,0.01,4904,1679.0,0.0,0.00639,0.0,0.6993,0.3
6013390200,0.02,1860,850.0,0.0,0.006370000000000001,0.0,0.166,0.1
6077000900,0.01,6351,2117.0,0.0,0.00625,0.0,0.9262,0.5
6061021901,0.01,3315,1131.0,0.0,0.006209999999999999,0.0,0.3456,0.3
6085512603,0.01,5303,702.0,0.0,0.00618,0.0,0.7581,0.3
6109001200,0.01,4079,1596.0,0.0,0.00615,0.0,0.811,0.5
6085503112,0.01,4379,773.0,0.0,0.00615,0.0,0.9073,0.5
6001404501,0.02,1771,664.0,0.0,0.0061400000000000005,0.0,0.043,0.1
6067009502,0.01,7414,2653.0,0.0,0.0061200000000000004,0.0,0.569,0.3
6099000302,0.01,2782,853.0,0.0,0.00605,0.0,0.9653,0.5
6013304002,0.02,1293,1036.0,0.0,0.00605,0.0,0.8668,0.5
6115040800,0.01,4405,1974.0,0.0,0.00603,0.0,0.5447,0.3
6099002200,0.01,6502,1955.0,0.0,0.006,0.0,0.9044,0.5
6001436100,0.02,5745,1480.0,0.0,0.006,0.0,0.7526,0.3
6099000102,0.01,3765,2965.0,0.0,0.00594,0.0,0.2385,0.3
6005000500,0.01,3231,1748.0,0.0,0.0059099999999999995,0.0,0.4778,0.3
6087122001,0.01,5135,2157.0,0.0,0.00582,0.0,0.4002,0.3
6001421400,0.02,1679,638.0,0.0,0.00581,0.0,0.0826,0.1
6045010400,0.01,3356,1966.0,0.0,0.00579,0.0,0.7828,0.3
6061021304,0.01,6258,4563.0,0.0,0.00573,0.0,0.1868,0.1
6061020502,0.01,4317,2343.0,0.0,0.00572,0.0,0.1966,0.1
6099002702,0.01,7175,1889.0,0.0,0.0057,0.0,0.8897,0.5
6097154202,0.02,6306,2479.0,0.0,0.00561,0.0,0.4272,0.3
6045010802,0.01,1849,1633.0,0.0,0.005579999999999999,0.0,0.353,0.3
6017030810,0.01,3644,958.0,0.0,0.005549999999999999,0.0,0.6205,0.3
6085504602,0.02,2056,1391.0,0.0,0.00552,0.0,0.6326,0.3
6007001000,0.01,4979,1314.0,0.0,0.0055,0.0,0.809,0.5
6101050102,0.01,5008,1200.0,0.0,0.0055,0.0,0.9722,0.5
6067007501,0.02,7168,1375.0,0.0,0.00545,0.0,0.8107,0.5
6019008402,0.01,1047,918.0,0.0,0.00537,0.0,0.6731,0.3
6017030603,0.01,3401,1838.0,0.0,0.00534,0.0,0.309,0.3
6109001100,0.01,3880,1709.0,0.0,0.00531,0.0,0.7378,0.3
6001433200,0.02,7652,1758.0,0.0,0.0053,0.0,0.87,0.5
6047002401,0.01,1623,1350.0,0.0,0.00528,0.0,0.7412,0.3
6085500800,0.01,4669,516.0,0.0,0.005189999999999999,0.0,0.6416,0.3
6097154000,0.04,2235,2299.0,0.0,0.005189999999999999,0.0,0.2856,0.3
6047002301,0.01,8401,2351.0,0.0,0.00516,0.0,0.5093,0.3
6085504001,0.01,6022,1128.0,0.0,0.00513,0.0,0.7883,0.3
6085501402,0.01,2962,700.0,0.0,0.0051,0.0,0.7862,0.3
6057000701,0.01,7581,3901.0,0.0,0.00501,0.0,0.2685,0.3
6087100400,0.01,8452,327.0,0.0,0.00501,0.0,0.5754,0.3
6017031406,0.01,5526,1822.0,0.0,0.00498,0.0,0.2494,0.3
6001451601,0.01,5003,1984.0,0.0,0.00495,0.0,0.2678,0.3
6067009403,0.02,2077,1623.0,0.0,0.00492,0.0,0.2975,0.3
6085512402,0.01,5136,3371.0,0.0,0.004889999999999999,0.0,0.7119,0.3
6067008211,0.01,2959,1658.0,0.0,0.00486,0.0,0.3615,0.3
6087121200,0.01,6914,2468.0,0.0,0.00474,0.0,0.4008,0.3
6099000905,0.01,6221,2026.0,0.0,0.00471,0.0,0.7972,0.3
6021010502,0.01,1457,2105.0,0.0,0.004679999999999999,0.0,0.5249,0.3
6085503508,0.01,6172,1231.0,0.0,0.00465,0.0,0.7241,0.3
6047001902,0.01,2376,1533.0,0.0,0.0046,0.0,0.9381,0.5
6067008403,0.01,6060,1516.0,0.0,0.0045899999999999995,0.0,0.568,0.3
6085512100,0.01,1755,1214.0,0.0,0.00455,0.0,0.8064,0.5
6069000502,0.01,6952,1370.0,0.0,0.00453,0.0,0.4265,0.3
6087121300,0.01,4210,1093.0,0.0,0.0045,0.0,0.522,0.3
6085512602,0.01,3531,2119.0,0.0,0.0045,0.0,0.6825,0.3
6099002100,0.01,3713,1707.0,0.0,0.00445,0.0,0.9829,0.5
6101050302,0.01,6286,1571.0,0.0,0.00445,0.0,0.9352,0.5
6057000801,0.01,5289,2314.0,0.0,0.00441,0.0,0.4288,0.3
6009000220,0.01,5849,3256.0,0.0,0.00438,0.0,0.583,0.3
6005000303,0.01,6321,2769.0,0.0,0.00435,0.0,0.4228,0.3
6061021203,0.01,7431,3227.0,0.0,0.0042899999999999995,0.0,0.2269,0.3
6017030902,0.01,4829,2807.0,0.0,0.0042899999999999995,0.0,0.2058,0.3
6077004106,0.02,1969,1324.0,0.0,0.00426,0.0,0.5333,0.3
6077005004,0.01,5959,2041.0,0.0,0.00426,0.0,0.5899,0.3
6001433102,0.02,4124,1260.0,0.0,0.004229999999999999,0.0,0.5656,0.3
6085503506,0.01,6180,1041.0,0.0,0.00414,0.0,0.7801,0.3
6087122300,0.01,3965,1982.0,0.0,0.00411,0.0,0.6084,0.3
6057000105,0.01,2807,1551.0,0.0,0.00411,0.0,0.3222,0.3
6047000301,0.01,5003,1208.0,0.0,0.004079999999999999,0.0,0.7969,0.3
6099000501,0.01,7672,3282.0,0.0,0.00405,0.0,0.3282,0.3
6007001900,0.01,675,1173.0,0.0,0.00405,0.0,0.4303,0.3
6077000700,0.01,5939,1416.0,0.0,0.00405,0.0,0.9916,0.5
6047001503,0.01,4844,805.0,0.0,0.00405,0.0,0.9802,0.5
6097154100,0.06,3399,3328.0,0.0,0.00402,0.0,0.3832,0.3
6061020501,0.01,2973,2025.0,0.0,0.00393,0.0,0.4082,0.3
6057000200,0.01,2672,2186.0,0.0,0.00393,0.0,0.4023,0.3
6099002401,0.01,3852,939.0,0.0,0.0038699999999999997,0.0,0.7529,0.3
6091010000,0.01,3236,2945.0,0.0,0.0038699999999999997,0.0,0.6195,0.3
6011000500,0.01,2684,1297.0,0.0,0.00385,0.0,0.8815,0.5
6077002800,0.01,6992,2050.0,0.0,0.00378,0.0,0.7815,0.3
6017031100,0.01,5634,2045.0,0.0,0.0037199999999999998,0.0,0.6297,0.3
6099002402,0.01,5509,1667.0,0.0,0.0037,0.0,0.9111,0.5
6069000702,0.01,6423,1519.0,0.0,0.00366,0.0,0.7216,0.3
6097154304,0.02,2181,1764.0,0.0,0.00366,0.0,0.4074,0.3
6085503113,0.01,4604,931.0,0.0,0.00365,0.0,0.8364,0.5
6087123300,0.01,1561,1007.0,0.0,0.0036299999999999995,0.0,0.6135,0.3
6081613800,0.02,4299,2199.0,0.0,0.0035700000000000003,0.0,0.4237,0.3
6085505401,0.01,6492,999.0,0.0,0.0035700000000000003,0.0,0.3385,0.3
6007000603,0.01,3450,690.0,0.0,0.0035399999999999997,0.0,0.713,0.3
6085511707,0.02,2959,1451.0,0.0,0.00351,0.0,0.2167,0.3
6007003501,0.01,3716,1586.0,0.0,0.00345,0.0,0.6143,0.3
6047000702,0.01,5125,2714.0,0.0,0.00345,0.0,0.6726,0.3
6085512308,0.01,8984,3172.0,0.0,0.00342,0.0,0.2875,0.3
6001436500,0.01,5372,961.0,0.0,0.0034,0.0,0.8286,0.5
6085504317,0.02,4312,1211.0,0.0,0.00339,0.0,0.3873,0.3
6063000201,0.01,1830,2263.0,0.0,0.0033599999999999997,0.0,0.4335,0.3
6007002100,0.01,926,1546.0,0.0,0.0033,0.0,0.8426,0.5
6099001603,0.01,5959,1912.0,0.0,0.00325,0.0,0.9404,0.5
6001435602,0.02,5709,1473.0,0.0,0.0032,0.0,0.8639,0.5
6061021403,0.01,7164,1911.0,0.0,0.00315,0.0,0.9236,0.5
6077003403,0.01,5064,1165.0,0.0,0.00315,0.0,0.8208,0.5
6085505202,0.02,7715,1899.0,0.0,0.00309,0.0,0.5268,0.3
6001433103,0.02,3682,647.0,0.0,0.00305,0.0,0.8159,0.5
6077005406,0.01,3428,789.0,0.0,0.003,0.0,0.9057,0.5
6077004403,0.01,4108,840.0,0.0,0.003,0.0,0.9684,0.5
6061021902,0.01,4462,1482.0,0.0,0.00294,0.0,0.2495,0.3
6099000503,0.01,5252,1262.0,0.0,0.0028499999999999997,0.0,0.5992,0.3
6005000101,0.01,4009,1732.0,0.0,0.0028499999999999997,0.0,0.2541,0.3
6077003111,0.01,4253,1010.0,0.0,0.0028499999999999997,0.0,0.7807,0.3
6101051000,0.02,2237,1786.0,0.0,0.0028499999999999997,0.0,0.686,0.3
6013302007,0.02,7412,1960.0,0.0,0.00282,0.0,0.5266,0.3
6047001003,0.01,4190,844.0,0.0,0.0028,0.0,0.967,0.5
6047000202,0.01,1807,1048.0,0.0,0.0028,0.0,0.8593,0.5
6087120200,0.01,4680,1763.0,0.0,0.0027899999999999995,0.0,0.4673,0.3
6067009314,0.02,6350,1567.0,0.0,0.00276,0.0,0.7931,0.3
6001430700,0.02,4209,1550.0,0.0,0.00276,0.0,0.5424,0.3
6061022013,0.01,2833,1823.0,0.0,0.00276,0.0,0.4552,0.3
6099000801,0.01,6826,2476.0,0.0,0.00267,0.0,0.7959,0.3
6007002000,0.01,886,1703.0,0.0,0.00267,0.0,0.2804,0.3
6087120302,0.01,3152,830.0,0.0,0.00261,0.0,0.5171,0.3
6077002702,0.01,4237,1348.0,0.0,0.0026,0.0,0.8503,0.5
6063000202,0.01,1248,879.0,0.0,0.00255,0.0,0.3691,0.3
6085503902,0.01,6023,1348.0,0.0,0.00255,0.0,0.7265,0.3
6087122500,0.01,6717,1773.0,0.0,0.0025199999999999997,0.0,0.722,0.3
6047000801,0.01,6216,1557.0,0.0,0.0025,0.0,0.9246,0.5
6077005127,0.01,6129,1162.0,0.0,0.00249,0.0,0.6061,0.3
6001435500,0.02,4104,1124.0,0.0,0.00245,0.0,0.848,0.5
6001440200,0.01,5786,1346.0,0.0,0.00243,0.0,0.4531,0.3
6017030808,0.01,6726,2199.0,0.0,0.00243,0.0,0.2041,0.3
6085508900,0.01,4887,910.0,0.0,0.00243,0.0,0.5181,0.3
6085503510,0.01,5901,1082.0,0.0,0.0024,0.0,0.8326,0.5
6077002503,0.01,2440,610.0,0.0,0.0024,0.0,0.8991,0.5
6001450751,0.02,12411,1788.0,0.0,0.00239,0.0,0.0913,0.1
6085502909,0.01,5324,756.0,0.0,0.00237,0.0,0.4236,0.3
6017031404,0.01,2508,1291.0,0.0,0.00237,0.0,0.2463,0.3
6007001200,0.01,3488,1221.0,0.0,0.0023399999999999996,0.0,0.6816,0.3
6085509202,0.02,4655,1080.0,0.0,0.00231,0.0,0.295,0.3
6077005502,0.01,2312,1553.0,0.0,0.00231,0.0,0.39,0.3
6001432100,0.02,4121,1552.0,0.0,0.00228,0.0,0.2104,0.3
6077000402,0.01,4640,841.0,0.0,0.00225,0.0,0.9701,0.5
6077002300,0.01,5285,1458.0,0.0,0.0022,0.0,0.9585,0.5
6077003410,0.01,6188,1555.0,0.0,0.0022,0.0,0.8405,0.5
6047001402,0.01,4813,1562.0,0.0,0.0022,0.0,0.969,0.5
6085512029,0.01,6813,1520.0,0.0,0.00219,0.0,0.3674,0.3
6067008120,0.01,4839,1238.0,0.0,0.00219,0.0,0.518,0.3
6085506801,0.01,6454,1834.0,0.0,0.00216,0.0,0.3653,0.3
6067008143,0.01,4379,1412.0,0.0,0.00213,0.0,0.5707,0.3
6085509106,0.01,4678,904.0,0.0,0.00213,0.0,0.4372,0.3
6099002006,0.01,4765,1379.0,0.0,0.00213,0.0,0.5192,0.3
6007000700,0.01,5081,1849.0,0.0,0.00213,0.0,0.5001,0.3
6001441503,0.02,7763,2284.0,0.0,0.00213,0.0,0.2362,0.3
6017031200,0.01,5157,2020.0,0.0,0.00213,0.0,0.5477,0.3
6001982000,0.02,206,80.0,0.0001,0.0021000000000000003,0.0,0.064,0.1
6061021003,0.01,6784,2382.0,0.0,0.0021,0.0,0.4238,0.3
6085512200,0.01,4790,2667.0,0.0,0.0020700000000000002,0.0,0.0812,0.1
6085500902,0.01,4957,167.0,0.0,0.00205,0.0,0.8457,0.5
6077002401,0.01,5226,1551.0,0.0,0.00205,0.0,0.9211,0.5
6005000102,0.01,1892,931.0,0.0,0.00201,0.0,0.5102,0.3
6085509107,0.01,5242,326.0,0.0,0.00198,0.0,0.2605,0.3
6085501000,0.01,5468,829.0,0.0,0.00195,0.0,0.874,0.5
6001441923,0.01,6333,481.0,0.0,0.00195,0.0,0.5645,0.3
6057000802,0.01,6700,2519.0,0.0,0.00195,0.0,0.2448,0.3
6085503208,0.02,3737,695.0,0.0,0.00195,0.0,0.453,0.3
6057000300,0.01,2496,1410.0,0.0,0.00192,0.0,0.2377,0.3
6047000602,0.01,3806,956.0,0.0,0.0019,0.0,0.8898,0.5
6057000401,0.01,5932,2967.0,0.0,0.00189,0.0,0.3382,0.3
6085512024,0.01,4698,611.0,0.0,0.0018599999999999999,0.0,0.5972,0.3
6077004502,0.01,4160,895.0,0.0,0.00185,0.0,0.9669,0.5
6067009332,0.02,1609,755.0,0.0,0.00183,0.0,0.3218,0.3
6085502908,0.01,6951,1304.0,0.0,0.00183,0.0,0.495,0.3
6047001200,0.01,5365,1972.0,0.0,0.0018,0.0,0.7692,0.3
6085509403,0.02,5095,214.0,0.0,0.0018,0.0,0.491,0.3
6085505305,0.01,6114,1601.0,0.0,0.0018,0.0,0.2231,0.3
6087120301,0.01,5019,1356.0,0.0,0.0017699999999999999,0.0,0.2369,0.3
6099003909,0.01,6625,1647.0,0.0,0.0017699999999999999,0.0,0.6108,0.3
6087120600,0.01,4735,1356.0,0.0,0.0017699999999999999,0.0,0.2186,0.3
6061021045,0.01,3533,1260.0,0.0,0.0017399999999999998,0.0,0.5732,0.3
6007000901,0.01,2799,1163.0,0.0,0.0017399999999999998,0.0,0.2602,0.3
6007000103,0.01,6087,1486.0,0.0,0.00171,0.0,0.2189,0.3
6075980300,0.02,284,81.0,0.0001,0.0017000000000000001,0.0,0.0144,0.1
6099001400,0.01,7546,2209.0,0.0,0.0017,0.0,0.9538,0.5
6069000400,0.01,6748,1686.0,0.0,0.0017,0.0,0.8335,0.5
6077003209,0.02,3964,1277.0,0.0,0.0016799999999999999,0.0,0.4362,0.3
6067009311,0.02,6750,1881.0,0.0,0.0016799999999999999,0.0,0.7199,0.3
6099000201,0.01,6211,2077.0,0.0,0.0016799999999999999,0.0,0.6194,0.3
6017030801,0.01,4347,2277.0,0.0,0.0016799999999999999,0.0,0.2934,0.3
6053014302,0.01,4251,1032.0,0.0,0.0016799999999999999,0.0,0.7987,0.3
6085506402,0.01,5719,1154.0,0.0,0.00165,0.0,0.8524,0.5
6087101100,0.01,5501,1727.0,0.0,0.0016499999999999998,0.0,0.4247,0.3
6007000904,0.01,6331,2065.0,0.0,0.0016499999999999998,0.0,0.5956,0.3
6061021502,0.01,3806,1638.0,0.0,0.0016499999999999998,0.0,0.3398,0.3
6001432700,0.02,2660,1048.0,0.0,0.0016499999999999998,0.0,0.6159,0.3
6085508303,0.01,2631,942.0,0.0,0.0016200000000000001,0.0,0.2239,0.3
6087120500,0.01,6007,2062.0,0.0,0.00161,0.0,0.1507,0.1
6067008138,0.01,3724,1101.0,0.0,0.0016,0.0,0.8973,0.5
6085504321,0.02,5419,1291.0,0.0,0.00159,0.0,0.4895,0.3
6085505006,0.02,11912,1198.0,0.0,0.00157,0.0,0.1585,0.1
6067008136,0.01,2848,580.0,0.0,0.00156,0.0,0.627,0.3
6007000800,0.01,5626,2117.0,0.0,0.00156,0.0,0.5483,0.3
6017030601,0.01,5087,3236.0,0.0,0.0015500000000000002,0.0,0.0991,0.1
6047001004,0.01,3969,849.0,0.0,0.00155,0.0,0.9583,0.5
6087100200,0.01,6825,2064.0,0.0,0.0015300000000000001,0.0,0.4929,0.3
6061020908,0.01,7512,2951.0,0.0,0.0015300000000000001,0.0,0.5648,0.3
6001430102,0.02,2553,1222.0,0.0,0.00152,0.0,0.1041,0.1
6085503709,0.01,6878,687.0,0.0,0.0015,0.0,0.9844,0.5
6085501401,0.01,3496,535.0,0.0,0.0015,0.0,0.9364,0.5
6047001101,0.01,6089,1822.0,0.0,0.0015,0.0,0.4539,0.3
6101050402,0.01,4270,1350.0,0.0,0.00147,0.0,0.4668,0.3
6001442601,0.01,3854,1106.0,0.0,0.00147,0.0,0.554,0.3
6061021604,0.01,3421,2317.0,0.0,0.0014600000000000001,0.0,0.1768,0.1
6001435104,0.01,7230,819.0,0.0,0.0014399999999999999,0.0,0.5602,0.3
6081613200,0.02,6846,3373.0,0.0,0.0014399999999999999,0.0,0.3663,0.3
6085502910,0.01,3908,508.0,0.0,0.0014399999999999999,0.0,0.4447,0.3
6061020806,0.01,3576,1282.0,0.0,0.00141,0.0,0.5625,0.3
6061020805,0.01,4202,1322.0,0.0,0.00141,0.0,0.371,0.3
6047001601,0.01,4166,735.0,0.0,0.0014,0.0,0.9881,0.5
6085506203,0.01,7138,548.0,0.0,0.00138,0.0,0.3671,0.3
6085505100,0.02,4616,817.0,0.0,0.00138,0.0,0.7753,0.3
6077004302,0.01,6122,1686.0,0.0,0.00135,0.0,0.8409,0.5
6067009010,0.02,6018,1185.0,0.0,0.0013499999999999999,0.0,0.5929,0.3
6067008008,0.01,4939,1800.0,0.0,0.00132,0.0,0.3805,0.3
6099001002,0.01,3427,1450.0,0.0,0.00132,0.0,0.7662,0.3
6007002200,0.01,1799,2835.0,0.0,0.00132,0.0,0.2269,0.3
6077000300,0.01,2938,558.0,0.0,0.0013,0.0,0.9787,0.5
6085505403,0.01,8695,1079.0,0.0,0.00129,0.0,0.3921,0.3
6067008009,0.01,4692,1721.0,0.0,0.00129,0.0,0.4362,0.3
6067007906,0.02,3832,1240.0,0.0,0.00129,0.0,0.6101,0.3
6085512047,0.01,5379,1341.0,0.0,0.00129,0.0,0.2113,0.3
6087121000,0.01,3579,1619.0,0.0,0.00128,0.0,0.1361,0.1
6101050800,0.01,3518,2130.0,0.0,0.0012599999999999998,0.0,0.4401,0.3
6001437600,0.01,3398,723.0,0.0,0.0012599999999999998,0.0,0.7444,0.3
6077001900,0.01,5782,1738.0,0.0,0.00125,0.0,0.96,0.5
6099001800,0.01,2011,1035.0,0.0,0.00125,0.0,0.9972,0.5
6001436602,0.02,5402,668.0,0.0,0.00125,0.0,0.9083,0.5
6085500901,0.01,4011,235.0,0.0,0.00123,0.0,0.6779,0.3
6067008124,0.01,4692,1734.0,0.0,0.00123,0.0,0.2586,0.3
6085505304,0.01,3281,1130.0,0.0,0.00123,0.0,0.2108,0.3
6085503712,0.01,4217,356.0,0.0,0.0012,0.0,0.9393,0.5
6077003307,0.01,5262,1130.0,0.0,0.0012,0.0,0.9319,0.5
6099000601,0.01,4737,1810.0,0.0,0.0012,0.0,0.5839,0.3
6085500100,0.01,7969,1648.0,0.0,0.0012,0.0,0.5715,0.3
6099003906,0.01,5129,796.0,0.0,0.0012,0.0,0.952,0.5
6001435200,0.02,4504,1504.0,0.0,0.0011699999999999998,0.0,0.5427,0.3
6085504320,0.02,2866,849.0,0.0,0.0011699999999999998,0.0,0.5207,0.3
6085500300,0.01,4765,982.0,0.0,0.0011699999999999998,0.0,0.6792,0.3
6001432800,0.01,4121,1515.0,0.0,0.0011699999999999998,0.0,0.4362,0.3
6077003110,0.01,4175,986.0,0.0,0.00115,0.0,0.906,0.5
6085501700,0.01,5155,890.0,0.0,0.00115,0.0,0.8413,0.5
6001435601,0.02,5454,1200.0,0.0,0.00115,0.0,0.8444,0.5
6099003904,0.01,4732,1643.0,0.0,0.00115,0.0,0.8451,0.5
6047001301,0.01,3413,1282.0,0.0,0.00115,0.0,0.9605,0.5
6085503713,0.01,3014,262.0,0.0,0.00115,0.0,0.8141,0.5
6085511911,0.01,4885,1715.0,0.0,0.0011400000000000002,0.0,0.1911,0.1
6085506305,0.01,7257,975.0,0.0,0.00114,0.0,0.7487,0.3
6001437800,0.01,4785,1233.0,0.0,0.00114,0.0,0.6187,0.3
6085500200,0.01,5281,1109.0,0.0,0.00114,0.0,0.3719,0.3
6001430101,0.02,6747,2169.0,0.0,0.0011200000000000001,0.0,0.1468,0.1
6001437500,0.01,4797,590.0,0.0,0.0011,0.0,0.881,0.5
6099001100,0.01,4381,1491.0,0.0,0.0011,0.0,0.9347,0.5
6099003802,0.01,5724,1542.0,0.0,0.0011,0.0,0.9953,0.5
6085504315,0.01,6696,1562.0,0.0,0.0011,0.0,0.1454,0.1
6085502301,0.01,3338,1336.0,0.0,0.00108,0.0,0.3067,0.3
6067007905,0.01,4484,1521.0,0.0,0.00108,0.0,0.4181,0.3
6001433000,0.02,4178,1526.0,0.0,0.00108,0.0,0.5275,0.3
6067008005,0.01,4647,1844.0,0.0,0.00108,0.0,0.2513,0.3
6047001302,0.01,3016,989.0,0.0,0.00105,0.0,0.9849,0.5
6067008404,0.01,3329,1332.0,0.0,0.00105,0.0,0.613,0.3
6001406900,0.02,3839,1182.0,0.0,0.00105,0.0,0.4278,0.3
6067008506,0.01,2827,331.0,0.0,0.00105,0.0,0.465,0.3
6067009330,0.02,4541,1400.0,0.0,0.0010199999999999999,0.0,0.3343,0.3
6085500400,0.01,2476,864.0,0.0,0.0010199999999999999,0.0,0.3193,0.3
6085509404,0.02,6651,588.0,0.0,0.0010199999999999999,0.0,0.5269,0.3
6019008301,0.01,5828,764.0,0.0,0.001,0.0,0.9602,0.5
6001450701,0.02,8271,3253.0,0.0,0.001,0.0,0.1574,0.1
6099000602,0.01,3035,1568.0,0.0,0.00099,0.0,0.5155,0.3
6085505600,0.01,4338,907.0,0.0,0.00099,0.0,0.5465,0.3
6085508602,0.01,5461,1119.0,0.0,0.00099,0.0,0.2199,0.3
6017031503,0.01,2818,1710.0,0.0,0.00098,0.0,0.1987,0.1
6053010504,0.01,5388,797.0,0.0,0.00096,0.0,0.7691,0.3
6001435400,0.02,4940,995.0,0.0,0.00096,0.0,0.7902,0.3
6099000806,0.01,4474,1360.0,0.0,0.00096,0.0,0.7436,0.3
6085506503,0.01,6802,1269.0,0.0,0.00096,0.0,0.7345,0.3
6085506304,0.01,5412,639.0,0.0,0.00096,0.0,0.5639,0.3
6085505700,0.01,5738,1621.0,0.0,0.00096,0.0,0.3551,0.3
6001436601,0.02,6761,1361.0,0.0,0.00095,0.0,0.8118,0.5
6001433700,0.02,3515,886.0,0.0,0.00095,0.0,0.8149,0.5
6085503710,0.01,3836,559.0,0.0,0.00095,0.0,0.9469,0.5
6001450752,0.02,9846,1189.0,0.0,0.00095,0.0,0.1088,0.1
6053000103,0.01,4354,457.0,0.0,0.00095,0.0,0.88,0.5
6085503601,0.01,2993,782.0,0.0,0.00095,0.0,0.8094,0.5
6077004203,0.02,4009,1060.0,0.0,0.00095,0.0,0.8881,0.5
6007000104,0.01,6153,1560.0,0.0,0.00095,0.0,0.8236,0.5
6085507806,0.01,5824,1227.0,0.0,0.0009299999999999999,0.0,0.3176,0.3
6085509109,0.02,5663,909.0,0.0,0.0009299999999999999,0.0,0.2932,0.3
6099003905,0.01,3940,1413.0,0.0,0.0009299999999999999,0.0,0.2997,0.3
6041132200,0.04,1824,1386.0,0.0,0.0009299999999999999,0.0,0.284,0.3
6085508301,0.01,4689,1497.0,0.0,0.0009299999999999999,0.0,0.2472,0.3
6085511915,0.01,3562,355.0,0.0,0.0009,0.0,0.8151,0.5
6101050201,0.01,3277,873.0,0.0,0.0009,0.0,0.9408,0.5
6085503218,0.02,4359,538.0,0.0,0.0009,0.0,0.9299,0.5
6001435300,0.02,5077,1247.0,0.0,0.0009,0.0,0.8779,0.5
6085503707,0.01,5406,854.0,0.0,0.0009,0.0,0.8671,0.5
6085503402,0.02,4843,669.0,0.0,0.0009,0.0,0.9937,0.5
6077002100,0.01,5996,1466.0,0.0,0.0009,0.0,0.9756,0.5
6001437400,0.02,3508,991.0,0.0,0.0008699999999999999,0.0,0.6902,0.3
6085505303,0.01,6127,1118.0,0.0,0.0008699999999999999,0.0,0.3819,0.3
6085502001,0.01,5010,1655.0,0.0,0.0008699999999999999,0.0,0.4904,0.3
6085501101,0.01,4305,681.0,0.0,0.0008699999999999999,0.0,0.6992,0.3
6067009504,0.01,2713,721.0,0.0,0.00085,0.0,0.8697,0.5
6067009008,0.02,5143,1195.0,0.0,0.00085,0.0,0.9275,0.5
6077003312,0.01,3450,329.0,0.0,0.00085,0.0,0.9927,0.5
6085504102,0.01,5818,1379.0,0.0,0.00085,0.0,0.825,0.5
6067008907,0.01,5277,1121.0,0.0,0.00085,0.0,0.8557,0.5
6099000909,0.01,4746,1446.0,0.0,0.00085,0.0,0.8611,0.5
6085509500,0.02,5553,1089.0,0.0,0.0008399999999999999,0.0,0.4616,0.3
