CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
24027602303,50,0,1,1347
24027602304,35,0,6,1701
24027602305,3,38,2,1111
24027602306,136,45,2,1138
24027602600,41,80,38,572
24027602700,31,1,12,1580
24027602800,148,40,9,1353
24027602900,41,46,4,493
24027603001,103,24,6,1403
24027603003,125,2,14,2006
24027603004,115,8,23,2607
24027604001,309,17,19,3768
24027604003,149,0,5,2218
24027604004,57,0,3,1873
24027605103,97,0,9,2290
24027605104,161,0,25,2255
24027605105,193,14,51,2015
24027605106,46,0,77,1715
24027605401,20,92,2,587
24027605403,43,72,3,370
24027605404,81,50,4,64
24027605502,19,38,1,870
24027605503,44,71,4,868
24027605504,23,0,0,769
24027605505,59,20,4,1497
24027605601,13,69,4,1059
24027605602,108,38,5,1805
24027606601,17,0,3,1068
24027606603,51,45,6,1433
24027606604,15,28,2,802
24027606606,54,63,2,402
24027606607,20,9,3,1020
24027606701,34,0,3,984
24027606704,34,22,3,1041
24027606706,89,37,6,815
24027606708,381,44,15,994
24027606803,75,71,0,863
24027606804,22,17,0,614
24027606805,15,12,7,1538
24027606807,29,0,9,611
24027606808,46,21,0,1132
24027606901,726,24,124,1081
24027606904,74,25,6,613
24027606905,245,109,9,1075
24027606906,21,20,46,1180
24027606907,219,61,13,564
24029950100,299,12,107,2517
24029950200,447,17,80,3714
24029950300,448,83,84,1445
24029950400,175,37,63,2236
24029950500,262,20,72,1707
24031700101,52,0,4,1870
24031700103,248,5,13,2555
24031700104,13,0,2,833
24031700105,310,5,3,1290
24031700204,160,3,10,1393
24031700206,17,0,4,1947
24031700207,59,42,7,990
24031700208,89,10,3,1044
24031700209,48,0,3,1651
24031700210,48,26,6,1371
24031700306,14,21,7,960
24031700308,3,119,3,581
24031700309,116,90,6,235
24031700310,41,83,0,377
24031700313,70,125,2,149
24031700314,11,0,2,1077
24031700315,9,2,3,1429
