CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
04013114302,502,66,2,272
04013114401,151,17,39,520
04013114402,179,52,16,561
04013114500,531,145,188,836
04013114600,304,23,7,493
04013114704,213,42,48,324
04013114705,117,0,42,0
04013114800,509,49,37,867
04013114900,503,43,8,395
04013115200,1143,180,14,245
04013115300,334,102,72,578
04013115400,383,55,52,575
04013115500,119,4,360,891
04013115600,84,15,2,1188
04013115700,99,67,100,1896
04013115801,150,125,23,667
04013115802,114,40,251,622
04013115900,186,73,39,1541
04013116000,83,161,0,1591
04013116100,193,127,0,808
04013116202,28,0,1,1430
04013116203,624,266,183,1134
04013116204,354,16,3,1216
04013116205,60,142,310,547
04013116300,113,43,174,1632
04013116400,122,67,6,1635
04013116500,167,36,70,1404
04013116605,46,4,13,1966
04013116606,30,5,102,1804
04013116607,75,2,0,1093
04013116610,104,3,1,1877
04013116611,114,5,96,1622
04013116612,172,14,162,2009
04013116614,40,131,3,899
04013116615,64,28,0,951
04013116616,46,3,6,1540
04013116617,102,0,124,1081
04013116618,57,8,1,1428
04013116619,123,25,19,1486
04013116620,151,12,44,2353
04013116621,27,3,0,1435
04013116703,53,43,15,1558
04013116707,3,0,2,1232
04013116708,90,282,6,2004
04013116709,106,193,5,361
04013116710,26,0,3,1855
04013116711,37,93,1,477
04013116712,182,309,17,1838
04013116713,162,116,1,1755
04013116714,116,1,0,1221
04013116715,6,28,1,742
04013116717,33,313,0,370
04013116718,59,180,11,479
04013116719,226,149,59,1975
04013116720,39,230,2,885
04013116721,46,19,0,1214
04013116725,229,55,0,1615
04013116727,29,39,0,1419
04013116728,34,10,0,1724
04013116729,7,8,0,1493
04013116730,29,0,0,626
04013116731,3,2,0,1313
04013116732,58,1,521,1057
04013116733,127,0,0,0
04013116734,2,1,0,647
04013116735,41,6,341,793
04013116736,64,25,199,563
04013116737,58,11,9,1270
04013116738,239,182,32,1446
04013116800,628,72,148,717
04013116900,550,2,335,248
04013117000,139,162,58,1316
04013117100,186,102,7,479
04013117200,743,16,5,294
04013117300,783,162,76,199
04013216806,118,31,8,1199
04013216807,215,139,20,1660
04013216809,47,68,1,2218
04013216810,502,210,55,0
04013216813,124,319,17,1486
04013216816,1616,80,34,2677
04013216819,64,26,17,2900
04013216820,276,63,56,1646
04013216821,217,107,28,2689
04013216822,87,28,29,2627
04013216826,174,233,70,1028
04013216829,174,109,60,3207
04013216830,258,272,20,503
04013216831,100,36,15,1491
04013216832,49,164,33,768
04013216833,72,281,15,1489
04013216834,39,26,8,1157
04013216835,67,268,44,290
04013216836,26,15,9,1807
04013216837,142,295,11,1046
04013216838,19,82,22,1845
04013216839,35,62,10,1601
04013216840,56,8,6,2093
04013216841,212,158,43,1178
04013216842,103,69,1,1327
04013216843,28,34,5,2563
04013216844,273,315,67,476
04013216845,425,236,72,363
04013216849,48,7,2,2911
04013216850,181,426,11,529
04013216851,130,101,5,2696
04013216852,182,135,0,319
04013216853,168,259,42,830
04013216854,26,142,3,1174
04013216855,86,74,0,1470
04013216856,82,53,42,1125
04013216857,353,386,162,295
04013216858,30,0,1,0
04013216859,78,47,4,2480
04013216860,458,323,8,238
04013216861,46,5,0,1793
04013216901,209,413,24,574
04013216902,128,220,4,1165
04013217001,109,294,75,778
04013217002,78,99,6,1954
04013217101,67,120,28,753
04013217102,29,56,16,853
04013217201,524,94,31,21
04013217203,77,188,44,262
04013217204,68,250,31,12
04013217300,61,181,14,615
04013217400,126,71,20,992
04013217501,156,274,0,349
04013217502,141,325,76,187
04013217600,339,309,55,345
04013217700,112,67,4,1955
04013217800,79,95,26,2089
04013217900,149,104,14,1125
04013218000,167,196,35,1558
04013218100,35,87,3,624
04013218200,169,219,116,1359
04013218300,102,289,463,506
04013318400,907,301,289,604
04013318501,53,225,0,726
04013318700,211,29,7,0
04013318800,222,538,43,341
04013318900,117,202,4,2018
04013319001,124,0,0,0
04013319002,138,39,8,710
04013319101,47,92,7,0
04013319103,153,254,6,226
04013319104,160,551,4,258
04013319201,134,354,69,483
04013319202,280,222,37,79
04013319300,74,118,146,374
04013319401,130,117,1,1554
04013319402,109,23,7,1430
04013319403,142,132,12,1290
04013319404,223,19,6,927
04013319500,158,160,9,1527
04013319600,172,179,53,1393
04013319705,471,121,44,884
04013319706,13,294,596,275
04013319707,9,0,8,0
04013319708,85,144,834,520
04013319709,221,0,0,0
04013319710,854,211,13,319
04013319801,180,227,7,387
04013319802,60,181,0,583
04013319902,231,32,8,873
04013319903,132,196,13,1420
04013319904,72,3,3,1826
04013319905,98,116,4,1621
04013319906,155,42,3,936
04013319907,42,8,6,1010
04013319908,156,105,1,488
04013319909,248,0,2,937
04013319910,509,118,2,1568
04013320001,304,403,1,656
04013320002,274,26,88,1028
04013320007,168,314,5,1025
04013320100,324,123,22,393
04013420104,291,3,1441,1560
04013420105,71,23,7,2439
04013420107,22,55,6,2711
04013420108,43,5,3,842
04013420109,52,14,13,2124
04013420110,116,6,76,2619
04013420111,30,0,17,1520
04013420112,11,9,5,1213
04013420113,116,200,551,7
04013420114,95,11,750,725
04013420115,141,25,856,588
04013420116,144,304,1158,491
04013420202,59,79,2,2150
04013420206,671,86,1448,927
04013420207,35,1,0,1336
04013420208,42,223,5,1396
04013420209,58,3,2,2045
04013420210,43,127,475,1417
04013420211,60,1,4,1745
04013420212,48,4,4,1260
04013420213,1502,0,434,0
04013420214,131,249,125,1277
04013420215,189,21,23,881
04013420216,136,99,40,1029
04013420301,39,33,7,666
04013420302,174,33,28,1364
04013420303,50,8,117,1292
04013420304,235,7,3,519
04013420401,88,49,815,374
04013420402,171,15,45,1808
04013420503,45,126,125,608
04013420504,35,33,16,1102
04013420505,67,107,65,671
04013420506,73,98,1,572
04013420602,88,24,5,1596
04013420603,80,48,85,1036
04013420604,66,10,15,1447
04013420704,73,150,13,1209
04013420705,95,9,10,1347
04013420706,32,31,5,1497
04013420707,675,47,801,4
04013420708,692,207,573,48
04013420709,270,45,1501,0
