CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
21103090302,676,4,1399,309
21103090400,1476,1,1360,392
21105970100,1110,22,476,3425
21107970100,282,1,190,2094
21107970200,304,3,246,2387
21107970301,384,17,34,596
21107970302,282,53,87,2308
21107970400,205,29,35,843
21107970500,209,89,157,2339
21107970600,236,70,38,1198
21107970700,407,94,148,2342
21107970800,125,32,123,1516
21107970900,261,18,220,2130
21107971000,413,3,316,1849
21107971100,236,86,198,1513
21107971300,387,23,523,2909
21109960101,1344,1,1140,90
21109960102,935,3,575,13
21109960200,1568,0,1099,31
21109960301,1283,0,1199,120
21109960302,1272,0,805,99
21111000201,113,99,22,447
21111000202,166,46,40,386
21111000300,110,79,11,1042
21111000400,88,73,25,1807
21111000600,113,74,24,552
21111000700,68,89,17,927
21111000800,36,46,14,749
21111000900,46,78,7,638
21111001000,125,100,15,948
21111001100,61,91,18,1415
21111001200,130,28,14,1260
21111001400,177,58,2,495
21111001500,99,86,24,1111
21111001600,100,61,25,1143
21111001700,61,85,26,793
21111001800,220,51,16,477
21111002100,79,189,23,821
21111002300,129,197,32,717
21111002401,243,161,33,613
21111002402,249,166,46,430
21111002700,423,237,50,886
21111002800,113,110,12,526
21111003000,134,76,3,0
21111003501,71,13,4,59
21111003502,135,6,0,68
21111003600,62,116,20,2036
21111003700,108,116,11,538
21111003800,147,89,10,1523
21111003900,140,86,15,1612
21111004000,29,65,15,674
21111004100,63,196,19,735
21111004301,74,118,38,700
21111004302,76,26,9,469
21111004400,62,177,5,1608
21111004500,68,33,33,1288
21111004600,58,129,49,1352
21111004900,227,58,13,1
21111005000,139,75,11,17
21111005100,145,222,34,175
21111005200,87,296,84,317
21111005300,189,82,10,33
21111005600,109,159,58,582
21111005901,128,13,1,0
21111005902,351,221,26,296
21111006200,234,132,17,407
21111006300,91,119,5,755
21111006400,35,232,19,442
21111006500,192,188,16,708
21111006600,31,251,61,316
21111006800,50,112,7,985
21111006900,43,56,11,938
21111007000,35,39,8,1042
21111007101,312,18,18,17
21111007102,165,179,17,1678
21111007400,270,140,28,542
21111007501,109,40,1,2733
21111007502,127,47,22,2028
21111007601,31,127,7,463
21111007602,49,180,27,568
21111007603,44,82,6,448
21111007700,52,53,8,493
21111007800,145,98,4,1453
21111007900,51,143,6,543
21111008100,267,176,35,1048
21111008201,61,132,14,355
21111008202,87,144,28,350
21111008300,76,174,12,776
21111008400,32,123,14,1104
21111008500,41,148,1,529
21111008700,179,37,1,1476
21111008800,44,169,9,1310
21111008900,104,75,10,1458
21111009001,42,57,11,1365
21111009002,54,163,10,1033
21111009103,347,25,4,540
21111009105,78,120,225,402
21111009106,89,62,2,1805
21111009300,146,51,9,2205
21111009401,101,51,12,1450
21111009402,189,99,16,1366
21111009600,50,70,6,1719
21111009700,45,43,11,1246
21111009800,81,89,3,1262
21111009900,113,68,3,1131
21111010001,69,85,3,2105
21111010004,90,202,2,677
21111010005,40,64,17,1432
21111010006,29,118,0,973
21111010007,58,6,4,1768
21111010008,62,67,1,916
21111010102,125,42,13,1424
21111010103,71,118,8,720
21111010104,92,77,14,883
21111010309,84,83,7,1197
21111010312,25,33,1,971
21111010313,95,26,236,1019
21111010314,243,49,12,1606
21111010315,47,63,7,507
21111010316,63,51,0,1432
21111010317,11,26,0,1612
21111010318,72,145,4,1295
21111010319,80,130,9,1063
21111010320,15,82,1,802
21111010321,30,23,7,1283
21111010322,10,12,0,598
21111010323,9,46,17,604
21111010324,34,72,23,1499
21111010403,98,97,1,1161
21111010405,81,209,8,577
21111010406,428,100,8,1526
21111010407,75,55,1,896
21111010408,144,24,7,1049
21111010500,50,57,1,1399
21111010601,183,79,117,840
21111010602,65,166,6,409
21111010701,95,84,15,1307
21111010702,51,80,4,1716
21111010706,58,60,6,772
21111010707,69,138,4,695
21111010708,44,131,4,409
21111010800,51,46,7,1346
21111010901,92,115,2,1552
21111010902,48,51,1,1819
21111011003,131,106,15,2107
21111011005,84,26,0,978
21111011006,255,64,20,407
21111011007,115,234,23,214
21111011008,68,114,0,299
21111011009,7,18,4,1397
21111011109,23,21,2,733
21111011110,30,57,10,2161
21111011111,47,167,8,1607
21111011112,86,46,2,941
21111011113,39,48,11,630
21111011114,37,126,1,1620
21111011115,100,10,5,1069
21111011116,832,81,29,783
21111011117,102,40,13,641
21111011118,63,17,3,1311
21111011201,21,66,3,185
21111011202,63,79,6,626
21111011301,687,3,132,921
21111011302,92,28,1,2373
21111011403,194,8,1,990
21111011404,127,74,12,816
21111011405,75,113,6,1604
21111011406,157,77,6,1305
21111011506,66,56,3,1780
21111011508,120,311,5,1857
21111011509,107,38,18,842
21111011513,70,25,4,1761
21111011514,92,119,17,1091
21111011515,34,37,1,1872
21111011516,44,94,6,1001
21111011517,39,39,2,1626
21111011518,6,0,0,763
21111011519,28,30,7,1561
21111011520,19,29,9,1216
21111011521,109,25,0,1310
21111011522,36,17,1,1135
21111011603,99,51,2,1529
21111011604,102,2,2,1312
21111011605,72,142,34,1422
21111011606,66,0,4,526
21111011706,48,5,9,1957
21111011707,25,150,2,2289
21111011708,39,15,268,1531
21111011709,53,24,4,1633
21111011710,12,38,6,759
21111011711,63,11,3,2047
21111011712,100,46,0,1207
21111011713,14,40,22,726
21111011800,302,8,15,871
21111011901,107,0,284,15
21111011904,61,58,5,738
21111011906,131,68,4,949
21111011907,124,29,5,2204
21111011908,35,49,1,934
21111011909,115,70,3,1570
21111012001,83,13,6,1476
21111012003,52,7,253,1493
21111012004,67,10,382,560
21111012005,124,49,116,952
21111012103,107,28,78,1272
21111012104,180,2,134,1728
21111012105,123,70,14,1481
21111012107,92,22,525,1999
21111012108,51,54,17,510
21111012109,20,49,1,1823
21111012203,202,74,12,2405
21111012204,84,122,58,1184
21111012205,19,7,3,660
21111012206,78,90,12,1537
21111012301,17,8,2,1613
21111012302,56,79,4,1606
21111012406,76,58,10,2388
21111012407,57,12,1,1819
21111012408,43,19,4,982
21111012409,41,3,23,1172
21111012410,44,94,11,1306
21111012412,22,12,0,1456
21111012413,24,15,5,1251
21111012501,117,73,10,719
21111012502,209,93,26,2287
21111012503,27,42,34,1796
21111012603,78,59,6,1109
21111012604,69,38,1,2444
21111012605,74,48,6,1176
21111012606,75,25,8,1681
21111012701,877,49,278,1197
21111012702,94,2,21,805
