CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
45045002704,54,7,7,774
45045002804,23,0,2,984
45045002805,199,44,19,1698
45045002811,260,168,73,1886
45045002812,354,60,14,2264
45045002813,128,0,5,1661
45045002814,144,0,48,2267
45045002815,128,0,13,2115
45045002817,59,0,6,1659
45045002818,84,86,13,337
45045002819,328,204,25,1430
45045002820,355,49,12,412
45045002821,69,19,16,2113
45045002822,91,1,220,2013
45045002901,429,160,226,1249
45045002903,577,123,39,1970
45045002904,266,145,7,1610
45045002905,86,2,13,1867
45045003005,329,75,147,744
45045003008,97,7,20,2656
45045003009,358,2,122,3589
45045003010,225,28,47,2996
45045003011,213,45,61,2061
45045003012,31,60,91,1562
45045003013,226,76,14,2402
45045003014,181,42,23,2559
45045003016,132,0,69,1947
45045003017,47,1,10,1925
45045003101,468,123,290,2828
45045003103,389,0,286,1134
45045003104,467,0,333,847
45045003202,1200,0,691,1257
45045003203,675,1,513,1206
45045003204,369,0,356,563
45045003301,967,7,626,2848
45045003303,997,51,572,2049
45045003304,526,1,459,2926
45045003401,547,22,93,355
45045003500,402,26,319,660
45045003601,398,26,637,2158
45045003602,270,25,260,798
45045003701,686,46,271,2428
45045003704,82,105,15,1123
45045003705,202,76,214,501
45045003706,157,126,230,903
45045003707,154,90,279,1378
45045003802,237,136,97,1789
45045003803,252,0,8,899
45045003804,79,33,19,1027
45045003902,617,7,365,1950
45045003903,693,3,557,1939
45045003905,689,20,365,1938
45045003906,240,66,32,818
45045004001,548,0,445,1211
45045004003,422,0,292,862
45045004004,243,0,86,765
45045004101,617,23,589,1518
45045004102,283,0,82,678
45045004200,105,33,0,925
45045004300,217,135,2,1306
45045004400,419,54,6,390
45047970101,490,0,612,1501
45047970102,963,10,496,2083
45047970201,459,86,285,1806
45047970202,239,406,19,1930
45047970301,277,87,85,1377
45047970303,359,163,48,774
45047970304,291,114,42,1159
45047970401,369,95,9,1091
45047970402,273,25,49,1748
45047970500,219,286,16,1193
45047970601,350,5,563,1402
45047970602,478,59,201,1154
45047970701,333,0,303,1110
45047970702,574,62,321,2312
45047970801,281,187,176,1410
45047970802,488,60,267,1254
45047970900,554,0,472,701
45047971000,738,0,501,570
45049920100,389,19,408,1244
45049920201,546,36,752,1455
45049920202,537,40,357,1286
45049920300,419,6,424,809
45049920401,217,0,116,280
