CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
08031002802,73,182,8,885
08031002804,5,73,1,79
08031002805,16,71,6,436
08031002901,82,121,3,1089
08031002902,30,90,15,2066
08031003002,92,124,3,1134
08031003003,82,16,3,924
08031003004,125,127,3,2018
08031003005,113,85,3,1103
08031003006,75,81,10,1817
08031003101,33,57,10,426
08031003102,208,134,14,326
08031003202,17,112,6,287
08031003203,26,44,2,1461
08031003204,19,90,3,151
08031003205,11,114,9,284
08031003300,27,33,0,1421
08031003401,17,56,2,1006
08031003402,71,33,0,2574
08031003501,581,99,4,837
08031003502,237,28,8,861
08031003601,124,125,13,1259
08031003602,109,142,6,1480
08031003603,49,112,2,1362
08031003701,161,91,15,469
08031003702,29,189,9,862
08031003703,35,106,8,775
08031003801,127,53,5,331
08031003802,84,176,5,711
08031003901,73,84,2,1801
08031003902,73,13,2,2413
08031004002,16,57,2,1273
08031004003,29,2,0,2204
08031004004,27,74,6,549
08031004005,33,83,13,646
08031004006,69,37,2,1781
08031004101,269,249,6,888
08031004102,245,215,12,1328
08031004103,21,10,3,2701
08031004104,16,7,1,2149
08031004108,30,85,0,2489
08031004109,141,6,0,980
08031004110,223,16,30,1017
08031004111,134,49,4,1316
08031004112,58,120,1,1110
08031004113,94,18,3,359
08031004201,75,84,10,1963
08031004202,58,30,3,1738
08031004302,24,90,6,1166
08031004303,34,2,1,1785
08031004306,33,53,2,1546
08031004307,30,56,1,549
08031004308,42,111,1,370
08031004309,66,83,3,1243
08031004310,47,22,2,1160
08031004403,40,69,9,1610
08031004404,65,185,3,1067
08031004406,82,53,4,770
08031004407,54,162,10,611
08031004503,110,151,2,824
08031004504,23,107,1,946
08031004505,88,136,4,946
08031004506,55,93,1,774
08031004601,26,11,0,2334
08031004602,88,59,7,1638
08031004603,21,3,6,2102
08031004700,83,29,2,1986
08031004801,19,0,0,1169
08031005001,61,64,3,931
08031005003,39,32,0,564
08031005004,28,256,4,211
08031005102,80,24,1,1583
08031005104,31,51,7,448
08031005200,73,13,1,1399
08031005300,145,26,22,432
08031005502,95,24,1,332
08031005503,3,58,2,1526
08031006701,28,111,3,72
08031006804,51,82,12,436
08031006810,62,459,1,840
08031006812,59,118,5,653
08031006813,58,182,2,4
08031006814,36,103,1,977
08031006815,42,32,1,498
08031006816,37,179,1,736
08031006817,1,0,1,815
08031006818,28,130,0,555
08031006902,95,123,4,156
08031006903,20,16,32,415
08031007006,15,122,0,0
08031007013,49,96,0,439
08031007037,80,63,2,277
08031007088,30,239,1,153
08031007090,1,63,0,0
08031007091,236,4,0,48
08031008304,3,0,0,1013
08031008305,6,0,0,1069
08031008306,10,8,2,1069
08031008312,59,25,6,1482
08031008386,36,0,0,1198
08031008387,16,0,0,1605
08031008388,111,282,3,2275
08031008389,101,6,3,3794
08031008390,40,36,1,2287
08031008391,9,0,0,2332
08031011902,25,151,1,1313
08031011903,30,37,0,670
08031012001,14,42,1,515
08031012010,46,223,15,905
08031012015,42,128,0,779
08031012016,11,99,0,494
08031015300,71,82,31,480
08031015400,87,52,6,1875
08031015500,39,90,4,236
08031015600,459,69,6,1490
08031015700,55,60,2,1286
08031015800,68,108,22,109
08031980001,378,0,1,0
08031980100,321,0,1,0
08031980200,182,3,0,0
08033000100,1529,0,71,1235
08035013904,406,64,16,716
08035013905,159,26,5,892
08035013907,115,0,22,1536
08035013909,253,0,38,3025
08035013910,46,0,0,2639
08035013911,92,0,23,2520
08035013912,209,64,36,2736
08035013913,47,1,19,1525
08035013914,85,0,11,1602
08035013915,29,0,2,1155
08035014005,74,105,12,1195
08035014006,41,0,4,2221
08035014007,115,76,24,621
08035014008,75,1,16,3483
08035014009,66,10,5,1388
08035014010,106,97,19,1234
08035014011,164,33,53,1772
08035014013,166,4,33,3453
08035014014,251,0,11,1132
08035014015,73,104,10,1016
08035014016,203,20,44,1679
08035014017,89,0,5,917
08035014107,41,0,0,1257
08035014108,14,0,0,1706
08035014109,14,0,60,657
08035014110,106,168,33,1040
08035014112,4,0,0,1301
08035014113,13,0,1,996
08035014114,80,36,1,1090
08035014115,52,37,3,1172
08035014116,212,8,4,794
08035014123,226,28,16,621
08035014124,3,0,1,1760
08035014125,98,7,16,1375
08035014126,44,26,31,98
08035014127,16,0,3,1735
08035014128,23,0,0,1642
08035014129,6,0,0,1084
08035014130,39,0,1,2423
08035014131,553,129,92,582
08035014132,10,0,1,1942
08035014133,46,13,0,2051
08035014134,21,0,2,1762
08035014135,285,0,60,1987
08035014138,167,157,40,2
08035014139,69,27,1,1450
08035014140,11,0,0,1792
08035014141,170,49,1,1527
08035014142,34,31,3,800
08035014143,13,0,3,959
08035014144,43,0,1,1776
08035014145,42,34,3,972
08035014146,11,0,0,1728
08035014203,31,5,5,1830
08035014205,310,4,33,1335
08035014206,65,0,33,580
08035014207,5,0,1,534
08035014208,100,0,29,705
08035014300,177,3,55,423
08035014404,151,0,75,1336
08035014405,64,0,6,2314
08035014407,177,29,102,1510
08035014408,186,0,137,1245
08035014409,39,0,16,1233
08035014410,367,7,31,2778
08035014503,154,31,31,1660
08035014504,199,65,65,1445
08035014505,168,47,24,1405
08035014506,392,7,96,2775
08035014602,239,0,128,1850
08035014603,55,1,0,2332
08035014604,117,3,30,1560
08037000100,130,1,333,580
08037000200,321,54,704,1616
08037000301,182,38,544,1339
08037000302,92,41,68,1068
08037000401,299,82,18,1160
08037000402,216,55,165,1357
08037000404,166,28,110,909
08037000405,217,65,158,1806
08037000501,108,178,3,827
08037000502,120,102,6,519
08037000504,213,70,2,79
08037000505,58,47,8,426
08037000600,241,25,87,442
08037000701,56,109,11,332
08037000702,102,298,16,560
08037000703,67,149,8,368
08039961100,952,2,358,1650
08039961204,199,2,138,4553
08039961205,377,2,157,1438
08039961206,86,0,17,2003
08039961207,229,11,24,2439
08039961208,298,5,252,2348
08039961209,253,11,65,1704
08041000102,33,0,2,1364
08041000103,69,109,9,249
08041000104,112,74,66,726
08041000202,66,52,0,1416
08041000203,109,98,33,1399
08041000301,141,88,113,1087
08041000302,606,73,1226,37
08041000400,96,42,15,1028
08041000500,29,18,0,1258
08041000600,15,8,2,1379
08041000700,65,72,12,1040
08041000800,35,196,6,986
08041000900,20,87,17,1140
08041001000,67,75,7,1042
08041001101,99,96,5,421
08041001104,53,158,9,938
08041001301,132,129,18,885
08041001302,51,293,23,1429
08041001400,152,168,15,1565
08041001500,141,102,15,967
08041001600,275,152,3,226
08041001700,25,95,10,556
08041001800,44,41,2,1133
08041001901,34,105,11,745
08041001902,71,77,4,501
08041002000,180,77,1,1983
08041002101,344,161,19,832
08041002102,243,80,17,1386
08041002200,151,126,5,944
08041002300,489,37,12,326
08041002401,128,79,32,728
08041002402,140,55,26,865
08041002501,45,19,0,1517
08041002502,88,71,2,958
08041002700,108,128,4,1140
08041002801,30,24,3,889
08041002802,293,82,251,903
08041002901,102,64,42,1498
08041002902,70,25,3,415
08041003001,237,70,68,503
08041003002,50,148,4,708
08041003100,129,58,28,1910
08041003303,212,194,26,1135
08041003305,133,97,16,2200
08041003306,176,1,220,1238
08041003307,28,92,0,1129
08041003308,40,262,41,662
08041003401,218,24,45,944
08041003402,73,16,4,674
08041003702,30,3,59,1692
08041003705,216,66,44,1885
08041003706,48,27,2,1358
08041003707,20,55,1,1169
08041003708,105,91,11,790
08041003710,59,48,1,911
08041003711,157,68,8,744
08041003712,215,26,132,1808
08041003713,323,18,113,1960
08041003801,756,0,0,0
08041003802,379,0,0,3
08041003905,153,94,6,1133
08041003906,129,77,6,1628
08041003910,441,5,395,1725
08041003911,308,11,247,3135
08041003912,37,0,8,2489
08041003913,17,0,6,1190
08041003914,42,20,25,2500
08041004008,1025,2,9,13
08041004009,37,33,0,238
08041004100,78,1,12,2080
08041004200,64,4,0,1472
08041004300,118,3,1,2294
08041004402,723,0,0,0
08041004403,788,0,5,0
08041004404,487,0,0,0
08041004405,429,0,0,0
08041004406,532,0,0,0
08041004501,621,54,590,1022
08041004502,79,6,8,2150
08041004506,35,13,0,1700
08041004507,34,0,0,1087
08041004512,12,12,2,813
08041004513,160,94,31,925
08041004514,20,0,10,1760
08041004515,28,0,40,1847
08041004516,190,19,392,1297
08041004517,46,0,6,1753
08041004518,50,4,1,1977
08041004519,51,26,0,1491
08041004520,1,0,0,817
08041004601,113,0,268,3190
08041004602,766,4,902,2649
08041004603,465,0,602,2793
08041004701,117,30,19,1431
08041004702,4,42,0,654
08041004703,32,75,3,1948
08041004706,86,13,0,1596
08041004707,7,21,0,883
08041004708,31,27,0,1216
08041004800,99,113,1,1348
08041004901,51,27,0,1010
08041004902,65,47,4,2005
08041005000,322,171,3,1223
08041005110,46,44,0,1435
08041005112,65,25,0,959
08041005113,8,0,0,1098
08041005114,112,0,447,274
08041005115,39,10,15,1822
08041005116,11,50,344,1130
08041005117,45,84,20,1083
08041005118,75,16,9,1415
08041005119,86,0,26,1675
08041005120,46,40,0,1623
08041005121,77,1,10,1960
08041005122,293,6,436,3410
08041005123,209,0,189,2382
08041005124,11,2,0,1226
08041005125,30,0,37,1853
08041005201,32,125,4,427
08041005202,45,48,1,223
08041005300,29,31,5,1017
08041005400,106,60,169,1232
08041005501,106,106,14,1708
08041005502,75,49,1,934
08041005601,36,2,0,1084
08041005602,25,1,21,1059
08041005700,68,51,7,1667
08041005800,8,20,1,1030
08041005900,198,76,8,2260
08041006000,217,141,282,1272
08041006100,85,93,0,405
08041006200,121,98,547,658
08041006301,25,0,4,1591
08041006302,40,167,10,470
08041006400,113,144,13,1682
08041006501,50,12,412,699
