CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
09005425602,141,0,236,269
09005425700,564,109,11,1002
09007541100,77,323,16,152
09007541200,161,69,95,1186
09007541301,101,1,11,0
09007541302,54,75,49,214
09007541401,156,16,79,1279
09007541402,183,142,143,1071
09007541500,209,99,19,135
09007541600,124,98,4,18
09007541700,201,225,46,325
09007542000,149,257,170,1211
09007542100,233,75,35,854
09007542200,47,10,7,501
09007550100,170,55,121,2095
09007550201,115,128,41,1383
09007550202,133,59,34,1263
09007560100,248,231,76,2179
09007560200,307,200,14,1046
09007570100,207,211,52,666
09007570200,63,105,9,1118
09007570300,311,281,22,1503
09007580100,286,97,270,1633
09007585100,290,68,66,3063
09007590101,254,61,57,1844
09007590102,99,48,35,1917
09007595101,238,29,49,1940
09007595102,271,172,39,2373
09007600100,249,64,120,1506
09007610100,238,90,109,737
09007610200,253,87,114,1534
09007610300,56,43,87,1501
09007610400,81,16,28,1244
09007620100,228,86,68,1953
09007630101,389,48,135,1378
09007630102,178,28,89,1234
09007640100,207,10,325,2888
09007670100,336,44,26,2483
09007670200,480,81,57,3058
09007680101,92,84,6,1275
09007680102,413,196,278,1973
09007680200,423,85,168,1849
09009120100,166,319,9,1556
09009120200,318,646,17,778
09009125100,33,67,0,1621
09009125200,103,699,2,758
09009125300,165,761,5,538
09009125400,62,313,1,587
09009130101,223,160,29,1225
09009130102,58,153,3,833
09009130201,93,18,0,1257
09009130202,187,137,65,1200
09009140101,32,6,0,3
09009140102,76,17,0,0
09009140200,160,19,0,10
09009140300,79,250,1,67
09009140400,85,403,0,144
09009140500,113,422,2,194
09009140600,108,479,1,171
09009140700,92,321,1,40
09009140800,101,376,3,134
09009140900,67,519,2,155
09009141000,81,289,0,800
09009141100,39,42,0,808
09009141200,198,301,2,705
09009141301,306,160,21,171
09009141400,43,385,0,626
09009141500,130,779,1,503
09009141600,128,446,6,162
09009141800,122,246,0,272
09009141900,73,667,0,315
09009142000,155,344,0,123
09009142100,72,146,0,22
09009142200,136,168,0,13
09009142300,135,556,1,100
09009142400,111,615,0,139
09009142500,164,569,5,225
09009142601,137,346,0,649
09009142604,65,214,2,452
09009142605,66,116,0,233
09009142700,400,579,2,576
09009142800,97,276,0,1541
09009150100,352,203,18,1046
09009150200,91,73,5,1013
09009150300,180,80,8,1280
09009150400,150,81,7,1084
09009150500,100,59,11,1638
09009150600,412,86,77,2046
09009150700,121,14,2,1596
09009150800,165,127,5,967
09009150900,174,57,3,1413
09009151000,63,53,8,1488
09009151100,240,81,35,2192
09009151200,222,24,114,901
09009154101,113,237,3,590
09009154102,116,193,2,921
09009154200,107,142,5,914
09009154500,165,438,2,462
09009154600,163,213,4,732
09009154700,97,25,40,2316
09009154800,15,39,5,2013
09009154900,70,222,4,692
09009155000,78,459,3,944
09009155100,74,293,7,317
09009157100,390,49,5,708
09009157200,33,13,1,1425
09009157300,39,58,2,1367
09009157400,49,10,2,1659
09009160100,35,12,4,1429
09009160200,182,70,19,1990
09009161100,251,3,68,2350
09009165100,161,148,5,1113
09009165200,49,32,0,881
09009165300,35,51,0,800
09009165400,97,247,6,1054
09009165500,194,455,0,688
09009165600,178,361,4,1377
09009165700,33,50,2,1348
09009165801,94,194,2,384
09009165802,55,8,0,1652
09009165900,215,93,1,2603
09009166002,263,118,4,1430
09009166003,174,84,10,597
09009166004,20,173,1,493
09009167101,229,14,3,1356
09009167102,32,19,1,1547
09009167201,296,42,2,1529
09009167202,344,22,4,1544
09009167301,222,126,15,2841
09009170100,63,112,1,18
09009170200,87,188,5,135
09009170300,67,257,29,180
09009170400,74,119,24,354
09009170500,106,11,2,2099
09009170600,100,61,4,653
09009170700,24,190,0,594
09009170800,157,237,101,1199
09009170900,65,232,2,197
09009171000,82,142,0,56
09009171100,147,155,16,1563
09009171201,86,9,14,1581
09009171202,206,17,21,1002
09009171300,69,158,7,948
09009171400,58,206,8,137
09009171500,95,341,5,187
09009171600,290,163,56,1027
09009171700,106,65,16,1255
09009175100,176,291,5,627
09009175200,137,283,1,299
09009175300,172,99,3,1300
09009175400,843,420,15,671
09009175501,34,37,9,519
09009175502,206,97,48,1393
09009175600,130,128,156,1713
09009175700,20,43,24,722
09009175800,184,174,10,1421
09009175900,105,207,4,1391
09009176000,206,210,13,2189
09009180101,98,99,3,660
09009180102,93,168,10,1359
09009180200,172,244,2,1470
09009180300,103,90,4,561
09009180400,80,82,1,776
09009180500,85,208,7,1047
09009180601,25,22,3,1170
09009180602,49,58,1,1077
09009184101,381,467,26,761
09009184200,278,97,46,563
09009184300,235,109,74,1196
09009184400,176,112,47,1389
09009184500,102,52,0,937
09009184600,116,86,2,1338
09009184700,521,74,128,1388
09009186100,390,121,101,2124
09009186200,272,110,179,2498
09009190100,372,121,30,1132
09009190200,118,30,44,1680
09009190301,67,13,20,2665
09009190302,163,20,61,2106
09009190303,65,13,3,1444
09009194101,292,334,8,806
09009194102,291,102,11,1626
09009194201,103,65,15,2860
09009194202,136,82,3,1967
09009341100,171,345,118,1643
09009343101,463,39,48,1349
09009343102,271,94,5,1186
09009343200,189,108,4,1936
09009343300,202,100,30,2224
09009343400,80,56,2,2266
09009344100,169,92,3,1604
09009344200,164,254,17,816
09009345100,279,282,53,1395
09009345201,122,276,10,1790
09009345202,59,10,63,1314
09009345300,250,484,16,1127
09009345400,160,190,21,1663
09009346101,523,126,73,2073
09009346102,293,134,26,2121
09009347100,139,145,140,2049
09009347200,135,7,0,1442
09009348111,172,38,25,782
09009348122,86,63,7,1360
09009348123,67,48,12,1934
09009348124,311,76,245,246
09009348125,261,15,370,941
09009350101,219,168,5,19
09009350200,56,350,2,176
09009350300,73,222,0,63
09009350400,52,312,0,61
09009350500,80,239,2,61
09009350800,63,414,22,351
09009350900,8,71,2,473
09009351000,72,235,0,748
09009351100,209,117,61,428
09009351200,125,298,2,262
09009351300,138,276,4,970
09009351400,57,252,20,351
09009351500,146,275,4,1056
09009351601,47,380,11,507
09009351602,140,324,3,1393
09009351700,55,269,10,53
09009351800,109,196,4,866
09009351900,278,54,4,666
09009352000,96,85,0,1582
09009352100,58,109,44,782
09009352200,98,80,4,204
09009352300,387,195,32,333
09009352400,34,164,2,708
09009352500,93,106,9,546
09009352600,71,228,16,1174
09009352701,106,155,1,218
09009352702,123,217,22,1172
09009352800,171,173,4,1045
09009361100,198,63,13,2453
09009361200,144,144,18,1800
09009361300,134,18,11,1691
09009361401,108,63,0,9
09009361402,159,30,0,4
09009361500,308,301,4,690
09009990000,0,0,2,0
09011650100,215,8,218,1253
09011660101,242,46,106,1778
09011660103,91,32,78,1421
09011660104,155,101,85,1608
09011690300,213,485,41,872
09011690400,61,255,7,185
09011690500,207,208,4,96
09011690700,105,166,11,105
09011690800,114,337,14,567
09011690900,138,119,45,1487
09011693300,214,43,44,2531
09011693400,227,99,25,1514
09011693500,156,31,24,1744
09011693600,77,34,32,1237
09011693700,222,16,51,1420
09011695201,204,56,442,1462
09011695202,216,35,147,2168
09011696100,300,121,257,687
09011696200,354,33,110,1188
09011696300,98,46,25,886
09011696401,256,305,190,610
09011696500,125,171,29,396
09011696600,107,53,60,1140
09011696701,236,214,101,827
09011696800,125,161,7,139
09011697000,154,204,90,552
09011700100,390,86,67,1933
09011701100,299,64,141,2252
09011701200,219,65,145,2274
09011702100,112,128,92,1354
09011702300,137,58,33,486
09011702400,160,271,41,629
09011702500,94,301,76,539
09011702600,97,31,12,601
09011702700,269,92,381,500
09011702800,136,259,64,986
09011702900,98,180,43,1111
09011703000,109,167,118,1171
09011705101,231,137,150,1479
09011705102,221,219,188,1156
09011705200,220,143,87,1518
09011705300,615,101,505,567
09011705400,204,29,327,815
09011707100,400,66,387,2332
09011708100,152,63,34,1356
09011709100,223,49,186,2423
09011709200,302,76,252,939
09011710100,177,86,139,1441
09011711100,111,205,53,765
09011712100,245,23,67,888
09011713100,198,36,62,1097
09011714101,272,139,34,1024
09011714103,153,70,178,2541
09011714104,287,116,157,1479
09011715100,310,42,122,1677
09011716101,260,22,105,1387
09011716102,203,34,59,1878
09011870100,539,131,150,3517
09011870200,188,93,60,973
09011870300,242,197,21,189
09011870501,162,37,72,1196
09011870502,158,43,51,645
09011870701,74,190,47,678
09011870703,50,101,69,862
09011870704,326,83,195,2211
09011980000,190,0,0,0
09013526101,137,80,14,1696
09013526102,152,137,10,1913
09013528100,90,20,22,1257
09013529100,272,80,410,1478
09013530100,109,147,8,502
09013530200,149,412,24,643
09013530301,196,211,13,859
09013530302,356,235,54,1532
09013530400,97,147,51,414
09013530500,70,44,8,1072
09013530600,55,2,10,962
09013533102,99,19,1,2103
09013533103,214,36,19,1495
09013533104,42,14,12,1694
09013535101,301,367,79,1098
09013535102,126,120,5,1428
09013535200,163,118,19,2340
09013538100,20,0,17,0
09013538201,409,180,165,1739
09013538202,234,65,94,1236
09013840100,204,163,30,1834
