CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
18089020500,51,53,7,793
18089020600,132,81,0,72
18089020700,112,197,15,711
18089020800,219,80,9,1083
18089020900,236,28,9,1404
18089021000,162,53,10,1982
18089021100,129,26,17,1343
18089021300,134,54,3,1485
18089021400,116,130,7,1372
18089021500,23,34,4,907
18089021600,39,22,2,1168
18089021700,62,33,20,2249
18089021800,61,83,1,1262
18089021900,41,19,0,2365
18089022000,83,49,1,1582
18089030100,21,54,0,40
18089030200,72,105,0,128
18089030300,907,114,2,301
18089030400,916,120,4,479
18089030500,86,176,3,1023
18089030600,106,215,7,994
18089030700,247,81,2,576
18089030800,121,420,1,935
18089030900,145,262,2,883
18089031000,82,144,0,183
18089040100,717,85,0,441
18089040200,92,224,4,984
18089040301,107,50,5,1128
18089040302,96,35,1,1868
18089040401,124,15,7,2254
18089040402,66,56,1,1239
18089040403,18,89,0,2139
18089040501,101,62,0,1033
18089040502,141,134,4,1069
18089040600,145,56,2,1625
18089040700,44,29,1,2520
18089040801,88,18,0,1639
18089040802,51,43,3,1846
18089040900,280,33,26,2597
18089041001,121,90,5,1093
18089041002,53,33,9,1846
18089041100,146,1,28,821
18089041200,365,27,173,521
18089041302,111,23,17,1235
18089041400,139,15,45,1294
18089041500,78,24,7,353
18089041600,270,34,307,1690
18089041700,241,38,136,1848
18089041800,287,33,6,2312
18089041900,261,35,5,1903
18089042000,182,21,19,2505
18089042100,145,47,34,1991
18089042200,167,3,5,3131
18089042301,272,15,21,2184
18089042302,261,61,24,645
18089042401,64,40,38,2050
18089042403,179,34,38,1256
18089042404,115,76,5,828
18089042405,46,34,33,1496
18089042501,50,85,48,2119
18089042503,188,32,2,944
18089042506,49,28,0,806
18089042507,66,28,2,1060
18089042508,110,36,14,710
18089042509,203,72,19,567
18089042602,156,7,8,2332
18089042606,19,84,6,609
18089042607,71,9,12,2066
18089042608,63,11,16,1560
18089042610,75,2,6,1439
18089042611,143,1,4,1681
18089042612,83,4,4,1559
18089042613,16,6,0,1670
18089042702,106,57,8,1369
18089042703,155,128,24,1260
18089042704,340,36,61,1280
18089042802,70,3,30,1930
