CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
29131962801,571,34,444,636
29131962802,612,27,862,1667
29131962901,160,8,150,1277
29131962902,68,37,56,554
29133950100,484,11,215,1490
29133950200,323,52,115,1484
29133950300,413,15,194,1058
29133950400,225,62,121,1518
29135385100,706,20,165,3518
29135385200,320,92,65,1711
29135385300,592,0,139,3105
29135385400,364,28,98,1302
29137960100,869,12,238,2972
29137960200,721,3,159,2512
29137960300,770,2,184,2728
29139970100,396,0,44,2893
29139970200,524,1,43,2565
29139970300,542,0,92,3638
29139970400,432,0,54,2351
29141470100,642,7,731,4540
29141470200,500,7,539,2253
29141470300,222,55,90,942
29141470401,320,7,323,413
29141470402,263,6,463,600
29141470501,417,20,378,626
29141470502,199,8,355,545
29141470503,291,20,322,810
29143960100,593,156,292,1827
29143960200,393,22,224,1087
29143960300,399,72,201,1156
29143960400,606,18,265,1135
29143960500,448,4,193,1099
29143960600,300,71,129,1221
29145020100,283,6,6,1453
29145020200,196,1,15,1929
29145020300,151,2,25,1402
29145020401,282,0,61,2977
29145020402,246,3,33,2391
29145020501,211,0,20,1618
29145020502,244,7,40,2268
29145020601,242,0,36,2779
29145020602,323,1,59,3296
29145020700,301,10,60,2473
29145020800,775,10,95,3537
29145020900,358,0,72,2772
29145021000,547,0,65,3275
29147470100,96,6,138,2098
29147470200,51,9,112,2650
29147470301,8,30,78,432
29147470302,103,70,19,1629
29147470400,35,98,33,1799
29147470500,104,50,289,5155
29149480100,488,0,596,2284
29149480200,461,5,410,2213
29149480300,477,7,585,1912
29151490100,651,11,248,3550
29151490200,547,70,305,3086
29151490300,555,19,243,3061
29151490400,463,4,286,2709
29153470101,415,25,532,1976
29153470102,328,1,562,1734
29153470200,600,4,921,3768
29155470100,491,1,297,969
29155470200,231,67,257,1037
29155470300,147,12,96,1056
29155470400,222,64,36,878
29155470500,690,20,365,1510
29155470600,197,54,134,980
29157470100,595,1,56,2450
29157470200,523,13,165,3869
29157470300,281,5,112,1611
29157470400,198,22,44,1586
29157470500,848,5,103,4357
29159480100,708,14,548,2944
29159480200,614,34,452,3552
29159480300,479,24,462,2795
29159480400,459,21,290,2687
29159480500,125,17,31,1296
29159480600,143,8,14,723
29159480700,356,84,19,887
29159480800,125,69,5,1103
29159480900,198,103,13,789
29159481000,192,48,81,1698
