CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
05119003207,85,58,29,668
05119003208,138,153,7,1368
05119003303,207,35,11,1607
05119003305,77,157,4,1693
05119003306,80,120,1,742
05119003307,42,32,5,398
05119003308,84,84,2,1867
05119003403,83,30,361,1117
05119003404,236,19,439,1966
05119003405,42,17,152,433
05119003406,126,28,84,2024
05119003604,310,73,41,2073
05119003605,427,148,43,1631
05119003606,121,113,30,648
05119003607,74,66,20,1220
05119003608,153,100,36,1327
05119003609,132,59,19,1299
05119003703,142,38,3,2917
05119003704,242,89,38,1232
05119003707,66,103,72,1379
05119003711,81,89,39,1795
05119003712,143,44,3,1506
05119003713,227,55,30,1900
05119003714,79,41,13,1838
05119003800,921,89,297,1530
05119003900,574,2,349,2075
05119004001,504,16,137,1033
05119004004,115,19,412,1268
05119004005,220,2,311,673
05119004006,249,34,298,1320
05119004007,507,13,172,1214
05119004103,476,70,17,1066
05119004104,119,13,27,719
05119004105,157,51,31,2110
05119004106,112,65,10,1882
05119004107,338,66,137,758
05119004108,155,133,57,1428
05119004201,121,2,140,1304
05119004202,128,17,137,1932
05119004205,224,123,19,1326
05119004213,100,2,2,1866
05119004214,55,47,0,931
05119004215,85,95,5,1651
05119004218,87,91,3,1097
05119004219,30,21,8,2066
05119004220,365,101,51,1375
05119004222,62,72,15,343
05119004223,114,70,8,760
05119004224,60,46,7,2040
05119004225,123,21,132,1110
05119004226,67,93,32,684
05119004227,58,0,128,634
05119004228,48,48,9,620
05119004229,37,21,2,1401
05119004302,817,19,318,2078
05119004306,104,109,3,1351
05119004307,412,255,20,354
05119004308,38,30,3,786
05119004309,181,44,44,1457
05119004310,80,25,93,1554
05119004311,20,0,7,1224
05119004400,520,67,13,80
05119004500,307,120,4,704
05119004600,231,149,7,620
05119004700,207,264,12,1100
05119004801,68,143,1,1112
05119004901,52,86,4,1049
05119004902,70,38,19,1515
05119980100,75,0,0,0
05119980200,138,6,4,61
05119980300,1085,0,2,3
05119980400,727,5,12,359
05121960100,1102,18,506,1991
05121960201,562,0,308,1137
05121960202,720,4,412,2233
05121960301,273,35,83,1258
05121960302,429,71,110,783
05123960100,806,16,225,574
05123960201,684,4,312,370
05123960202,1135,1,421,372
05123960300,984,0,446,585
05123960400,489,75,102,858
05123960500,407,54,89,721
05123960600,566,43,229,1059
05125010101,367,60,14,1265
05125010104,185,1,15,1329
05125010105,71,74,6,1618
05125010106,126,12,63,1032
05125010107,282,136,45,1126
05125010301,64,59,46,1286
05125010302,125,33,35,1432
05125010303,73,5,8,1441
05125010405,170,37,340,1705
05125010406,250,0,855,1292
05125010407,237,8,704,1234
05125010408,140,0,399,1988
05125010409,119,12,278,842
05125010410,116,15,142,437
05125010411,181,53,73,1657
05125010507,228,2,268,1524
05125010508,248,0,309,2097
05125010509,96,0,240,1748
05125010511,262,32,242,2120
05125010512,89,2,172,1343
05125010513,138,8,266,1025
05125010514,277,3,247,1128
05125010515,156,1,0,1355
05125010516,108,0,5,924
05125010517,188,1,122,1552
05125010518,94,22,89,888
05125010519,208,43,78,1409
05125010520,190,11,195,359
05125010601,389,38,111,1039
05125010602,159,35,170,1054
05127950100,1124,1,573,2884
05127950200,494,41,250,1465
05127950300,536,0,276,1463
05129970100,871,6,227,1534
05129970200,1007,4,541,1238
05129970300,688,0,283,1393
05131000100,252,99,22,1766
05131000200,380,52,0,1778
05131000300,766,68,13,630
05131000400,169,115,24,1029
05131000501,222,54,7,1537
05131000502,65,72,1,989
05131000600,173,185,13,1470
05131000700,169,192,8,1474
05131000800,299,232,16,1026
05131001001,175,288,22,1634
05131001002,57,21,3,868
05131001101,207,266,5,1051
05131001102,406,207,10,753
05131001201,223,78,16,1120
05131001202,371,133,20,809
05131001301,146,34,5,865
05131001305,98,94,1,1685
05131001306,290,109,16,1310
05131001307,331,89,10,620
05131001308,139,45,76,1499
05131001309,266,33,12,628
05131001310,200,257,9,1545
05131001311,76,81,13,1375
05131001312,102,118,7,1187
05131010101,275,40,350,3429
05131010102,408,4,430,3517
05131010201,780,43,144,2242
05131010202,254,69,40,1364
05131010301,400,17,488,3644
05131010303,240,18,322,1432
05131010304,330,2,539,2317
05133080100,599,0,560,1923
05133080200,763,9,663,2092
05133080300,516,53,194,1539
05133080400,678,2,384,1415
05135470100,175,1,255,1307
05135470201,312,11,52,999
05135470202,240,3,31,919
05135470300,470,24,301,1682
05135470401,289,8,441,1996
05135470402,367,24,297,1603
05137950100,523,2,454,2682
05137950201,135,0,207,932
05137950203,314,8,225,1343
05137950204,530,46,323,1856
05139950100,952,1,593,1200
05139950200,1017,1,655,1282
05139950300,650,4,331,650
05139950401,798,1,342,633
05139950402,1251,3,521,1070
05139950501,798,0,587,832
05139950502,737,1,512,959
05139950600,452,46,297,945
05139950700,335,24,348,1377
05139950800,472,48,155,1272
05139950900,575,8,243,598
05139951000,514,18,454,884
05141460100,434,2,327,1791
05141460200,619,20,433,1809
05141460301,362,6,191,556
05141460303,103,5,62,617
05141460304,300,9,194,865
05141460400,710,7,559,2243
05143010101,468,25,356,1945
05143010107,135,113,13,1843
05143010108,229,29,27,2311
05143010109,290,3,189,1777
05143010110,56,63,4,881
05143010111,39,38,2,433
05143010112,304,7,252,1632
05143010113,249,70,41,2626
05143010114,223,136,3,238
05143010115,92,49,3,1047
05143010201,206,153,13,401
05143010202,204,145,0,640
05143010303,89,74,41,1293
05143010304,216,65,20,866
05143010305,107,61,10,1231
05143010306,22,373,3,500
05143010307,235,216,42,438
05143010401,84,118,2,1581
05143010402,140,178,6,1249
05143010404,169,73,3,281
05143010405,200,161,96,1155
05143010501,624,12,232,2876
05143010508,178,141,130,2268
05143010510,235,68,7,1471
05143010511,295,105,16,1219
05143010512,214,29,16,1153
05143010513,657,18,501,2156
05143010514,475,10,192,1880
05143010515,355,74,96,2606
05143010516,86,194,8,605
05143010517,67,37,44,1921
05143010518,140,65,24,1083
05143010519,188,83,43,1504
05143010520,42,34,3,1093
05143010521,77,114,12,401
05143010601,95,109,6,583
05143010602,120,190,5,570
05143010703,145,233,14,40
05143010704,84,189,1,186
05143010705,204,124,10,513
05143010706,206,61,6,523
05143011002,620,64,420,2110
05143011003,404,24,303,2307
05143011004,551,0,421,2156
05143011005,231,41,67,1530
05143011006,243,184,130,1962
05143011103,469,27,378,2072
05143011104,126,172,8,433
05143011105,367,113,18,668
05143011106,230,8,72,1371
05143011107,272,47,100,1521
05143011200,245,73,6,389
05143011301,176,58,1,63
05143011302,238,93,10,237
05145070100,553,17,687,2404
05145070200,611,10,779,2703
05145070300,592,0,657,2432
05145070401,218,37,174,2069
05145070402,198,77,115,1488
05145070501,333,3,587,1531
05145070502,280,11,267,1162
05145070600,592,56,268,1628
05145070700,363,149,85,1172
05145070801,284,33,16,83
05145070802,646,54,18,409
05145070901,224,69,13,1385
05145070902,245,14,27,2243
05145071001,286,3,439,1524
05145071002,451,2,447,1907
05145071101,745,21,439,1411
05145071102,466,12,370,1257
05145071201,313,100,152,1741
05145071202,309,97,265,1654
05147490100,1079,34,371,1481
05147490200,613,19,118,972
05149952301,422,6,301,572
05149952302,393,0,402,484
05149952401,969,4,528,1212
05149952402,1848,0,554,1906
05149952500,1137,4,789,1132
05149952600,1678,0,562,1226
