CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
12011110344,9,0,1,1011
12011110345,101,77,10,1144
12011110346,7,70,1,396
12011110347,70,0,0,1605
12011110348,44,136,0,23
12011110349,50,55,3,479
12011110350,21,0,0,796
12011110351,36,104,5,253
12011110352,32,53,1,300
12011110353,24,238,0,259
12011110354,55,57,0,0
12011110355,31,56,0,5
12011110356,24,16,2,867
12011110357,23,0,5,1844
12011110358,19,0,0,1713
12011110359,39,0,1,1626
12011110360,88,0,8,1565
12011110361,83,0,0,2736
12011110362,38,82,15,512
12011110363,40,0,0,1359
12011110364,30,19,3,1240
12011110365,570,48,0,653
12011110366,33,144,44,443
12011110367,31,65,1,529
12011110368,1,0,0,1097
12011110402,44,0,1,1383
12011110403,18,0,2,1493
12011110404,22,41,1,1576
12011110501,18,3,1,957
12011110502,66,67,0,1177
12011110600,733,494,223,680
12011980000,374,0,0,0
12011990000,1,0,0,0
12013010100,385,2,366,1061
12013010200,904,0,1478,1907
12013010301,596,17,479,1342
12013010302,329,27,259,1095
12015010100,881,56,400,1939
12015010200,433,85,1445,2022
12015010301,280,138,639,1102
12015010302,673,231,443,1140
12015010401,108,41,0,1537
12015010402,85,96,1,1105
12015010405,164,279,422,2798
12015010503,478,24,558,1271
12015010504,78,4,1113,105
12015010505,150,32,820,1888
12015010506,64,17,315,1128
12015020101,226,331,7,2389
12015020103,379,4,7,2841
12015020104,278,31,391,754
12015020203,57,0,6,1975
12015020204,86,0,2,1962
12015020205,37,6,5,2050
12015020206,96,0,5,1670
12015020301,388,54,9,2284
12015020302,259,0,4,1792
12015020303,116,0,4,2452
12015020401,255,135,815,1576
12015020402,1044,77,13,3165
12015020501,154,1,8,3127
12015020502,96,0,2,970
12015020601,67,2,2,1554
12015020602,84,4,3,1940
12015020700,200,65,14,1250
12015020800,29,1,1,2221
12015020900,102,3,3,3099
12015021001,80,46,6,968
12015021002,298,85,1350,804
12015021003,444,144,55,492
12015030101,160,35,11,1942
12015030102,206,19,8,2484
12015030201,195,140,9,2953
12015030202,83,54,11,1636
12015030301,368,342,16,1399
12015030302,220,78,1951,899
12015030401,189,66,458,1050
12015030402,177,202,192,1389
12015030501,146,19,751,2376
