CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
55059002603,90,20,2,1150
55059002604,166,8,7,1097
55059002605,657,47,9,1229
55059002606,31,50,4,1776
55059002700,652,57,42,2785
55059002801,294,45,16,1874
55059002802,346,137,27,2380
55059002903,130,84,13,1263
55059002904,362,54,24,2417
55059002905,100,11,30,1603
55059002906,76,45,11,1967
55059003001,83,52,14,2597
55059003002,241,125,4,2200
55061960100,307,3,16,1459
55061960200,760,0,6,1995
55061960401,1366,7,78,2388
55061960402,678,12,15,2329
55061960500,1703,0,28,3279
55063000100,293,192,97,1974
55063000200,362,181,135,979
55063000300,214,62,58,132
55063000401,100,82,67,119
55063000402,76,95,106,135
55063000500,116,45,22,286
55063000600,25,46,19,903
55063000700,26,86,41,2000
55063000800,42,219,73,792
55063000900,181,179,112,573
55063001000,76,199,81,1445
55063001101,73,54,30,1111
55063001102,271,132,59,1045
55063001200,79,88,47,1545
55063010101,1767,1,299,2734
55063010102,431,11,179,1498
55063010202,566,3,117,2374
55063010203,127,4,84,872
55063010204,283,5,199,1412
55063010205,712,8,191,2269
55063010300,340,16,60,1841
55063010401,321,41,80,1899
55063010403,107,34,118,1704
55063010404,206,3,134,927
55063010500,405,55,144,1598
55063010600,348,15,165,1339
55063010700,518,18,233,1688
55063010800,1333,8,226,1302
55065970100,1718,0,29,1526
55065970200,1337,3,19,1559
55065970300,2511,1,20,1329
55065970400,1188,3,29,1490
55065970500,3211,19,34,1583
55067960101,217,74,35,1982
55067960102,228,69,72,2065
55067960300,449,30,48,2547
55067960400,653,33,134,3327
55067960500,418,61,77,2462
55067960600,375,126,19,2136
55067960700,376,113,23,1930
55069960100,281,58,17,2161
55069960200,286,282,24,1081
55069960300,237,105,18,2138
55069960400,444,9,26,2075
55069960500,189,29,8,1525
55069960600,879,25,21,3270
55069960700,317,35,38,2851
55069960800,189,295,9,1353
55069960900,64,303,6,962
55069961000,289,271,11,1237
55071000100,460,116,10,1740
55071000200,78,72,5,1192
55071000300,169,189,29,2260
55071000400,191,231,22,1660
55071000500,179,275,13,879
55071000600,444,225,26,2197
55071000700,225,369,14,2081
55071000800,224,312,14,1461
55071005100,95,287,17,1049
55071005200,75,188,7,2023
55071005300,67,352,3,620
55071005400,136,328,11,1237
55071010100,695,135,69,2883
55071010200,1002,30,140,4526
55071010300,736,52,62,3356
55071010400,864,52,58,4130
55071010500,428,12,27,2759
55071010600,606,76,45,3754
55071010700,249,195,11,1702
55073000100,154,340,13,523
55073000200,38,309,4,1027
55073000300,124,107,18,1868
55073000400,244,347,33,1854
55073000500,54,350,8,1100
55073000601,152,42,4,788
55073000602,130,180,9,1409
55073000700,175,202,37,1488
55073000800,87,67,3,1290
55073000900,271,1,0,820
55073001000,93,0,5,1301
55073001103,335,12,11,1388
55073001104,588,15,25,1357
55073001105,439,11,13,1267
55073001106,434,33,15,2195
