CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
01081041701,223,8,41,925
01081041702,401,4,415,483
01081041703,421,0,488,1347
01081041801,374,0,433,685
01081041802,472,0,323,579
01081041803,374,4,283,899
01081041901,449,6,139,903
01081041902,317,1,279,1389
01081041903,316,12,384,1201
01081042002,260,95,86,2734
01081042003,115,15,260,1319
01081042005,144,21,194,1418
01081042006,194,40,104,646
01081042007,47,31,68,1173
01081042008,176,19,95,2095
01081042009,38,7,52,608
01081042101,639,4,671,1531
01081042103,191,0,291,1039
01081042104,642,6,744,2304
01083020101,504,0,375,2485
01083020103,372,26,194,1672
01083020104,388,4,278,2340
01083020201,491,59,550,2330
01083020202,939,8,587,2957
01083020300,763,5,342,2518
01083020402,541,48,398,2676
01083020403,474,23,365,1638
01083020404,533,45,238,1435
01083020500,145,51,6,1026
01083020600,344,95,30,1663
01083020700,337,77,34,584
01083020803,285,3,67,2284
01083020804,545,35,122,2489
01083020805,156,2,310,1238
01083020806,448,12,64,2074
01083020900,711,48,40,1704
01083021000,242,25,3,1052
01083021101,1113,6,250,1668
01083021102,950,17,77,1571
01083021201,297,16,108,2351
01083021202,777,7,101,2047
01083021203,608,35,78,1459
01085780800,1515,33,2,1702
01085781000,1139,10,5,1319
01085781100,587,28,4,686
01085781200,1025,20,7,1205
01087231400,362,0,343,686
01087231500,670,5,648,1505
01087231601,330,2,165,617
01087231602,162,44,58,469
01087231603,249,0,158,550
01087231700,155,14,18,67
01087231800,155,47,46,419
01087231900,165,41,75,690
01087232000,254,23,41,658
01087232100,55,48,12,663
01087232200,521,0,317,1092
01087232300,418,0,254,787
01089000203,519,4,4,1219
01089000301,49,1,0,1866
01089000302,66,14,101,1425
01089000403,243,1,17,2269
01089000501,40,0,0,862
01089000502,81,0,0,1081
01089000503,30,0,0,859
01089000601,64,0,0,783
01089000602,3,0,0,1048
01089000701,122,94,3,1032
01089000702,222,64,7,829
01089000901,66,5,1,2523
01089000902,19,69,0,785
01089001000,154,134,26,1845
01089001200,447,41,2,655
01089001301,274,291,3,265
01089001302,122,12,6,686
01089001401,145,2,40,976
01089001403,427,26,5,60
01089001404,282,75,4,779
01089001500,230,65,4,1452
01089001700,36,13,1,1054
01089001801,86,9,2,1859
01089001901,144,24,0,1670
01089001902,101,0,3,548
01089001903,46,9,7,1070
01089002000,167,21,4,1370
01089002100,590,131,10,781
01089002200,56,33,120,497
01089002300,54,238,1,1746
01089002400,55,217,1,1176
01089002501,513,161,165,213
